customer_id,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,lifetime_revenue,txn_count,total_tickets,customer_health_score,is_churned
C000228,Mid-Market,North America,Pro,Sales,79,182.94,632,24.0,1,60.6,0.131,0,1987.24,11,1,64.9,0
C000229,Mid-Market,Europe,Starter,Sales,56,56.03,678,3.0,1,66.0,0.188,0,371.31,7,1,48.4,0
C000230,Startup,North America,Pro,Paid Search,1,157.66,1208,21.0,3,83.1,0.667,1,4887.52,31,3,75.6,0
C000231,Enterprise,Europe,Enterprise,Paid Search,458,1213.15,798,9.0,0,48.0,0.705,0,18106.83,15,0,69.0,0
C000232,Mid-Market,Europe,Free,Organic,76,0.0,236,8.0,0,54.7,0.224,0,32.31,6,0,54.3,1
C000233,SMB,North America,Starter,Referral,18,48.16,1433,1.0,0,45.9,0.222,0,1157.91,24,1,47.1,0
C000234,Mid-Market,North America,Business,Organic,62,401.42,376,13.0,5,49.3,0.262,0,2166.27,6,5,51.9,0
C000235,Mid-Market,APAC,Business,Sales,79,484.74,756,17.0,2,36.2,0.759,0,9576.02,18,3,73.6,0
C000236,SMB,North America,Enterprise,Sales,5,1289.68,432,12.0,3,50.5,0.536,2,5486.07,5,3,58.3,0
C000237,Mid-Market,APAC,Starter,Organic,38,55.24,512,15.0,2,88.5,0.332,0,330.48,5,2,64.2,0
C000238,SMB,Europe,Enterprise,Partner,16,1447.81,843,0.0,1,40.5,0.7,1,36338.63,25,1,56.6,0
C000239,SMB,North America,Starter,Paid Search,22,50.5,1019,0.0,1,35.6,0.65,1,846.25,17,4,54.6,0
C000240,SMB,Europe,Pro,Paid Search,14,146.43,563,16.0,1,40.0,0.288,0,2675.55,17,1,60.4,0
C000241,Enterprise,Europe,Business,Organic,335,414.16,1260,11.0,0,31.3,0.879,0,10333.81,25,0,74.3,0
C000242,Startup,Europe,Starter,Referral,2,45.55,625,16.0,0,41.2,0.26,0,605.72,13,3,61.2,0
C000243,Mid-Market,APAC,Starter,Organic,20,57.23,1325,10.0,2,30.4,0.422,0,1304.08,24,2,56.6,0
C000244,SMB,LATAM,Pro,Sales,24,148.51,531,0.0,0,63.6,0.379,0,1995.45,13,0,52.7,0
C000245,Mid-Market,APAC,Business,Paid Search,19,374.22,561,19.0,0,61.1,0.671,0,6810.77,16,0,78.2,0
C000246,SMB,Europe,Free,Partner,20,0.0,1340,3.0,2,89.1,0.28,0,166.69,26,2,52.0,0
C000247,Mid-Market,Europe,Business,Sales,64,492.38,377,21.0,0,34.4,0.744,0,2880.11,6,0,79.5,0
C000248,Mid-Market,Europe,Starter,Referral,21,56.19,866,0.0,0,42.2,0.068,0,1074.8700000000001,19,0,41.3,0
C000249,SMB,North America,Starter,Paid Search,18,49.28,335,26.0,0,41.2,0.481,0,413.46,9,0,76.8,0
C000250,Enterprise,APAC,Starter,Paid Search,251,49.07,1401,7.0,0,40.0,0.581,0,1607.89,33,0,62.7,0
C000251,Mid-Market,APAC,Enterprise,Paid Search,43,1401.97,1204,24.0,1,63.2,0.548,1,28865.5,19,1,75.7,0
C000252,SMB,North America,Free,Paid Search,19,0.0,754,0.0,1,-5.6,0.304,0,0.0,2,1,42.1,1
C000253,Startup,LATAM,Pro,Sales,3,139.21,1191,7.7,1,46.5,0.244,0,863.3199999999999,6,1,52.3,1
C000254,Enterprise,APAC,Free,Organic,464,0.0,989,11.0,1,84.9,0.35,0,87.28,11,2,62.3,0
C000255,Startup,Europe,Enterprise,Paid Search,4,1272.86,516,4.0,1,69.1,0.611,1,20123.12,16,1,60.3,0
C000256,SMB,LATAM,Business,Referral,24,436.37,1254,13.0,0,66.2,0.458,0,7451.74,17,1,67.0,0
C000257,Startup,North America,Starter,Paid Search,6,49.32,491,6.0,0,56.1,0.563,0,349.04,8,0,62.9,0
C000258,SMB,North America,Starter,Sales,17,47.25,1313,12.0,1,20.1,0.361,0,1325.92,27,1,57.1,0
C000259,SMB,North America,Starter,Organic,19,53.24,1210,4.1,1,16.3,0.355,0,722.72,14,1,49.4,1
C000260,SMB,Europe,Starter,Organic,6,49.69,620,5.0,1,16.4,0.198,0,602.46,14,1,45.5,0
C000261,SMB,North America,Business,Partner,21,380.91,326,22.0,0,6.5,0.737,0,3400.46,9,0,77.4,0
C000262,Startup,LATAM,Pro,Paid Search,5,132.09,1217,14.0,1,58.7,0.718,2,3770.44,29,1,69.4,0
C000263,Enterprise,North America,Starter,Sales,438,61.3,1032,23.0,1,71.7,0.867,0,1175.69,19,3,87.2,0
C000264,Mid-Market,North America,Pro,Paid Search,52,181.67,138,14.8,2,45.9,0.678,0,687.38,4,2,70.1,1
C000265,Enterprise,Europe,Pro,Organic,411,146.94,45,7.0,0,55.1,0.332,0,90.7,1,0,56.7,0
C000266,Startup,North America,Free,Paid Search,1,0.0,630,8.0,1,42.3,0.5,1,116.91,23,1,57.9,0
C000267,SMB,APAC,Free,Paid Search,22,0.0,821,26.0,1,49.2,0.384,0,57.14,25,1,73.2,0
C000268,SMB,North America,Starter,Partner,3,52.57,964,8.0,1,-17.9,0.639,0,1110.6,22,1,58.0,0
C000269,Startup,LATAM,Pro,Organic,7,150.43,585,2.0,0,42.9,0.227,0,1457.2,9,0,47.9,0
C000270,Startup,APAC,Free,Partner,7,0.0,615,15.0,0,24.4,0.859,1,62.53,17,1,74.6,0
C000271,Mid-Market,North America,Pro,Sales,65,185.11,1039,27.0,0,34.0,0.734,1,5164.84,26,1,82.5,0
C000272,SMB,North America,Starter,Paid Search,12,45.5,1428,6.0,0,40.6,0.492,0,1663.16,36,1,59.2,0
C000273,Startup,North America,Pro,Partner,1,165.65,1244,17.0,1,17.1,0.484,0,6304.41,37,1,64.9,0
C000274,Enterprise,LATAM,Free,Organic,426,0.0,90,9.0,0,8.1,0.382,0,0.0,2,0,55.3,0
C000275,SMB,APAC,Pro,Referral,3,130.75,863,10.0,2,16.4,0.529,0,1452.05,12,5,58.4,0
C000276,Mid-Market,Europe,Free,Organic,39,0.0,771,5.3,4,-1.2,0.555,0,0.0,2,4,50.3,1
C000277,SMB,North America,Starter,Partner,8,58.45,793,4.0,0,6.1,0.342,0,1104.95,18,1,49.4,0
C000278,SMB,APAC,Free,Paid Search,12,0.0,341,4.5,1,9.6,0.236,0,21.79,4,1,45.6,1
C000279,Mid-Market,North America,Pro,Organic,60,167.15,1368,7.0,2,-0.9,0.399,0,4053.94,26,2,50.1,0
C000280,Mid-Market,APAC,Business,Paid Search,64,464.1,1342,22.0,2,48.2,0.501,0,9334.630000000001,21,2,71.5,0
C000281,Enterprise,APAC,Free,Organic,354,0.0,1066,3.9,2,12.5,0.387,1,42.29,5,2,46.3,1
C000282,Enterprise,North America,Business,Sales,487,418.53,765,23.0,1,-11.6,0.425,0,7177.5,17,1,65.6,0
C000283,SMB,Europe,Pro,Organic,4,170.36,501,0.0,0,25.0,0.327,0,2342.08,13,1,47.3,0
C000284,Mid-Market,North America,Pro,Sales,35,164.01,759,11.0,4,7.2,0.161,0,3142.19,19,5,44.4,0
C000285,Mid-Market,North America,Pro,Paid Search,74,159.3,830,7.0,0,71.5,0.279,0,3635.36,22,0,56.8,0
C000286,SMB,LATAM,Starter,Organic,21,54.08,119,12.0,2,38.3,0.335,0,66.94,1,2,56.6,0
C000287,SMB,APAC,Pro,Paid Search,17,152.02,1230,21.0,3,-1.8,0.504,1,3517.58,25,3,62.2,0
C000288,SMB,APAC,Business,Organic,12,469.91,643,26.0,2,49.2,0.305,1,5235.88,10,2,67.3,0
C000289,Startup,Europe,Business,Referral,6,388.65,685,20.0,4,37.1,0.379,0,7090.36,19,4,61.9,0
C000290,Mid-Market,North America,Starter,Organic,28,46.97,783,14.0,2,29.0,0.681,0,903.12,18,2,67.8,0
C000291,Startup,APAC,Pro,Referral,2,137.68,306,14.0,0,74.4,0.719,0,1069.48,8,0,76.5,0
C000292,Enterprise,Europe,Free,Organic,183,0.0,1079,27.0,1,10.6,0.646,0,115.75,31,1,78.0,0
C000293,SMB,North America,Pro,Organic,19,148.83,97,27.0,0,60.9,0.378,0,702.87,4,1,76.5,0
C000294,Startup,Europe,Free,Organic,1,0.0,986,21.0,1,24.8,0.23,1,120.1,19,1,59.6,0
C000295,Startup,Europe,Starter,Partner,4,43.61,681,4.0,2,34.5,0.577,0,492.46000000000004,12,3,56.3,0
C000296,SMB,APAC,Pro,Paid Search,4,133.0,716,1.6,1,16.3,0.136,1,2045.9699999999998,16,1,38.6,1
C000297,SMB,North America,Business,Sales,21,464.39,245,7.0,2,17.8,0.707,0,4519.860000000001,9,2,61.2,0
C000298,Mid-Market,APAC,Free,Paid Search,64,0.0,833,2.9,3,24.1,0.427,1,30.68,8,3,46.3,1
C000299,SMB,North America,Pro,Organic,16,167.07,1054,27.0,0,-12.5,0.692,0,2745.89,16,0,78.6,0
C000300,SMB,North America,Pro,Referral,17,162.0,1430,4.0,1,43.7,0.201,0,4417.88,27,1,47.5,0
C000301,Startup,North America,Enterprise,Partner,1,1284.95,940,23.0,1,37.9,0.44,0,27251.13,21,1,71.0,0
C000302,SMB,APAC,Pro,Referral,6,155.98,279,22.0,1,-2.4,0.609,0,751.41,5,2,71.2,0
C000303,Enterprise,North America,Free,Paid Search,284,0.0,1446,14.0,2,51.5,0.218,0,111.22,24,4,56.2,0
C000304,SMB,Europe,Free,Referral,9,0.0,179,2.7,1,71.4,0.58,1,0.0,2,3,58.5,1
C000305,Enterprise,North America,Pro,Organic,219,160.28,684,7.0,2,18.4,0.2,2,1696.26,10,3,42.1,0
C000306,Mid-Market,APAC,Starter,Sales,31,55.51,1260,18.0,0,15.4,0.509,0,1395.05,24,0,67.9,0
C000307,Mid-Market,APAC,Enterprise,Organic,45,1145.21,1028,18.0,2,62.8,0.117,0,25583.76,21,3,57.9,0
C000308,SMB,North America,Enterprise,Referral,5,1156.45,668,15.0,1,45.1,0.573,1,17949.17,15,1,66.6,0
C000309,Mid-Market,LATAM,Enterprise,Organic,33,1164.22,1009,15.0,1,31.6,0.576,0,28081.670000000002,24,2,67.3,0
C000310,Mid-Market,North America,Starter,Referral,52,58.29,1305,23.0,4,55.4,0.273,0,2042.33,33,5,63.3,0
C000311,Enterprise,North America,Pro,Referral,455,173.38,508,7.5,3,41.9,0.378,0,159.42,1,3,52.7,1
C000312,Startup,Europe,Pro,Referral,1,128.47,499,21.0,0,70.7,0.304,0,1790.93,13,1,69.9,0
C000313,SMB,APAC,Free,Paid Search,15,0.0,1291,7.0,1,34.6,0.461,0,124.35,32,1,57.0,0
C000314,Enterprise,North America,Starter,Paid Search,380,51.13,1058,1.0,1,45.7,0.244,0,733.6800000000001,16,3,46.3,0
C000315,Enterprise,Europe,Starter,Referral,495,47.0,1112,12.0,3,62.5,0.603,0,1559.02,32,3,65.6,0
C000316,SMB,North America,Starter,Partner,17,45.31,518,4.4,1,-26.2,0.494,0,62.87,1,1,49.6,1
C000317,Mid-Market,Europe,Enterprise,Partner,51,1315.85,416,9.0,0,63.4,0.679,0,8008.43,7,0,69.7,0
C000318,SMB,Europe,Business,Organic,24,384.21,421,14.0,1,22.4,0.241,0,2714.95,8,2,55.5,0
C000319,SMB,LATAM,Starter,Paid Search,4,52.54,118,25.0,0,47.5,0.609,0,92.2,2,0,80.3,0
C000320,Startup,Europe,Pro,Paid Search,3,169.46,361,22.0,3,76.6,0.41,0,953.46,5,4,70.1,0
C000321,Mid-Market,Europe,Starter,Partner,30,50.94,1002,18.0,2,27.4,0.564,0,1314.85,24,2,67.7,0
C000322,SMB,Europe,Starter,Organic,10,57.07,1306,19.0,2,23.6,0.859,1,1219.22,22,2,75.1,0
C000323,Enterprise,North America,Free,Paid Search,256,0.0,582,11.0,0,33.6,0.616,1,99.17,16,0,64.7,0
C000324,Startup,North America,Pro,Referral,4,160.3,151,15.0,4,-1.3,0.125,1,328.53,2,4,44.0,0
C000325,Startup,LATAM,Pro,Paid Search,1,168.85,66,12.0,0,90.0,0.069,1,815.91,4,0,54.8,0
C000326,SMB,North America,Business,Sales,23,430.72,1131,22.0,1,33.9,0.496,1,6701.54,16,1,69.4,0
C000327,SMB,APAC,Business,Organic,10,453.26,1122,27.0,0,76.1,0.317,0,13482.42,29,1,76.2,0
C000328,Mid-Market,North America,Starter,Paid Search,64,54.76,1407,12.0,1,26.7,0.17,0,1731.23,32,2,52.0,0
C000329,Startup,APAC,Business,Paid Search,5,371.16,1258,20.0,0,35.9,0.711,0,6568.72,16,0,77.8,0
C000330,SMB,North America,Free,Paid Search,12,0.0,667,1.0,1,58.6,0.464,1,58.97,12,4,52.2,0
C000331,Mid-Market,LATAM,Starter,Partner,69,48.45,679,11.0,1,7.4,0.361,1,1018.5,20,2,52.9,0
C000332,SMB,APAC,Pro,Organic,15,170.71,930,24.0,1,32.4,0.313,1,3516.39,20,1,65.6,0
C000333,SMB,North America,Free,Paid Search,7,0.0,1017,19.0,1,57.7,0.191,0,122.93,16,1,62.0,0
C000334,Startup,APAC,Starter,Organic,6,50.74,274,14.0,1,29.7,0.415,2,132.02,3,1,57.4,0
C000335,SMB,Europe,Starter,Partner,13,52.86,803,5.0,0,22.9,0.402,0,942.13,18,4,53.8,0
C000336,SMB,North America,Free,Referral,5,0.0,305,22.0,1,62.9,0.665,0,26.66,9,2,79.4,0
C000337,SMB,North America,Enterprise,Organic,24,1354.6,83,27.0,3,70.0,0.53,0,1731.25,1,3,77.5,0
C000338,Mid-Market,APAC,Starter,Paid Search,40,45.61,1007,10.0,0,74.0,0.65,0,756.01,17,0,70.8,0
C000339,Mid-Market,APAC,Pro,Paid Search,77,153.38,1171,22.0,0,18.1,0.398,0,2595.43,18,0,68.4,0
C000340,Enterprise,North America,Enterprise,Referral,135,1384.36,98,16.0,3,20.5,0.433,0,5441.1900000000005,4,5,59.8,0
C000341,SMB,APAC,Pro,Organic,15,151.35,553,11.0,1,23.2,0.322,0,1374.61,9,2,55.3,0
C000342,SMB,North America,Starter,Paid Search,22,51.24,1044,9.0,0,53.0,0.232,1,1590.11,30,0,53.3,0
C000343,SMB,North America,Enterprise,Referral,6,1096.38,571,8.8,0,5.1,0.173,2,4059.65,4,1,44.6,1
C000344,Mid-Market,Europe,Starter,Paid Search,15,53.28,724,2.4,2,6.5,0.558,2,252.37,5,3,47.5,1
C000345,Mid-Market,North America,Starter,Referral,33,49.74,166,17.0,1,17.1,0.556,0,211.04,4,1,67.1,0
C000346,SMB,North America,Pro,Paid Search,9,137.79,1094,4.0,0,11.5,0.632,0,2930.22,21,0,58.7,0
C000347,Mid-Market,Europe,Starter,Sales,77,53.34,43,13.0,0,57.1,0.377,0,34.48,1,0,63.6,0
C000348,Enterprise,North America,Business,Organic,99,422.94,122,20.0,0,55.4,0.549,1,1374.98,3,0,72.9,0
C000349,SMB,North America,Free,Organic,12,0.0,1202,23.0,1,23.0,0.645,0,42.900000000000006,17,3,75.7,0
C000350,Mid-Market,APAC,Pro,Paid Search,74,148.7,1225,7.0,3,30.2,0.264,1,2750.17,20,4,45.7,0
C000351,Mid-Market,Europe,Pro,Paid Search,52,144.03,698,16.0,1,-28.5,0.621,0,2009.32,14,1,63.6,0
C000352,SMB,APAC,Enterprise,Partner,6,1187.75,1396,8.0,0,23.6,0.243,0,36149.17,29,0,51.8,0
C000353,Startup,Europe,Free,Organic,5,0.0,1033,22.0,1,66.1,0.275,0,151.93,20,1,68.0,0
C000354,Mid-Market,Europe,Starter,Organic,43,48.19,838,9.0,2,22.2,0.617,0,583.79,13,3,60.8,0
C000355,SMB,North America,Enterprise,Referral,10,1180.52,74,18.0,1,7.7,0.543,1,1151.89,1,1,64.6,0
C000356,Startup,APAC,Pro,Organic,3,166.2,41,12.0,2,69.4,0.324,1,224.66,1,2,57.4,0
C000357,SMB,North America,Free,Referral,19,0.0,1244,7.0,1,7.1,0.161,0,129.3,31,1,45.3,0
C000358,SMB,North America,Free,Partner,18,0.0,185,16.0,1,73.7,0.124,0,18.65,7,1,58.9,0
C000359,SMB,APAC,Business,Organic,16,461.03,1330,17.0,1,100.0,0.497,0,9204.63,20,1,73.6,0
C000360,SMB,APAC,Pro,Referral,22,170.11,390,19.0,1,32.3,0.248,1,959.5,6,2,59.1,0
C000361,SMB,Europe,Pro,Referral,16,147.27,251,13.2,2,66.1,0.353,1,807.62,6,2,59.0,1
C000362,SMB,North America,Business,Referral,14,435.83,187,18.0,0,-6.7,0.9,3,950.4000000000001,2,2,71.4,0
C000363,Mid-Market,North America,Starter,Organic,62,49.26,1141,23.0,3,-7.8,0.142,0,985.97,22,5,54.5,0
C000364,Enterprise,Europe,Starter,Paid Search,262,54.81,183,11.0,3,15.1,0.275,0,184.58999999999997,3,5,50.1,0
C000365,SMB,APAC,Pro,Sales,13,154.2,1295,14.0,0,55.6,0.52,0,3291.57,22,0,68.7,0
C000366,Mid-Market,Europe,Business,Partner,42,426.0,719,13.0,4,35.0,0.512,0,10964.86,25,4,59.5,0
C000367,SMB,North America,Starter,Organic,13,58.62,789,16.0,4,30.3,0.348,0,1257.06,21,6,56.8,0
C000368,SMB,North America,Pro,Organic,9,169.54,1009,3.0,0,2.7,0.113,0,3023.66,18,1,41.3,0
C000369,Startup,Europe,Starter,Partner,5,52.56,1429,23.0,2,31.8,0.385,0,1060.32,21,2,67.3,0
C000370,Enterprise,APAC,Starter,Referral,496,47.67,357,14.0,2,18.9,0.674,1,192.88,4,3,64.6,0
C000371,SMB,North America,Enterprise,Sales,5,1104.18,981,15.0,4,11.9,0.41,0,19657.41,17,4,55.9,0
C000372,SMB,North America,Free,Sales,16,0.0,514,24.0,0,9.8,0.165,0,0.0,5,0,62.4,0
C000373,Enterprise,North America,Free,Paid Search,254,0.0,874,8.0,2,39.8,0.274,1,54.36,5,2,49.3,1
C000374,Mid-Market,North America,Business,Partner,50,372.09,926,12.0,1,17.0,0.668,0,8034.57,22,1,66.0,0
C000375,Enterprise,Europe,Starter,Organic,353,62.8,193,15.0,0,34.8,0.782,0,255.64000000000001,5,0,75.3,0
C000376,Mid-Market,North America,Starter,Organic,48,52.35,1325,26.0,2,-9.2,0.511,0,1421.94,27,2,69.6,0
C000377,Mid-Market,Europe,Business,Organic,27,410.42,407,7.0,0,47.6,0.393,0,4792.1,12,1,57.8,0
C000378,SMB,APAC,Starter,Sales,10,54.16,393,4.0,2,41.0,0.596,0,308.43,6,3,57.6,0
C000379,SMB,LATAM,Pro,Organic,15,180.36,917,3.0,2,29.2,0.289,1,3185.7,17,2,44.3,0
C000380,Enterprise,LATAM,Starter,Paid Search,87,48.65,1085,20.0,2,39.0,0.565,1,923.78,18,2,68.7,0
C000381,Mid-Market,North America,Free,Paid Search,69,0.0,1453,0.0,0,58.4,0.262,0,198.74,32,0,48.7,0
C000382,Enterprise,North America,Pro,Paid Search,87,144.03,121,19.0,0,-1.2,0.25,0,139.61,1,0,59.3,0
C000383,SMB,North America,Starter,Paid Search,20,56.83,105,16.5,5,36.7,0.113,0,354.99,7,5,49.3,1
C000384,Mid-Market,APAC,Business,Organic,36,453.94,1116,19.0,0,2.4,0.582,0,9691.69,21,0,69.7,0
C000385,SMB,North America,Enterprise,Paid Search,5,1238.37,1415,4.0,2,37.2,0.394,0,33845.67,27,2,51.1,0
C000386,Mid-Market,North America,Business,Paid Search,44,435.42,1285,18.0,1,28.5,0.453,0,13703.51,30,2,66.0,0
C000387,Enterprise,North America,Starter,Referral,347,62.57,1364,12.0,1,34.4,0.647,0,2002.1,32,1,67.1,0
C000388,Startup,North America,Starter,Referral,6,54.96,272,0.0,2,56.2,0.22,0,122.92,2,2,44.2,1
C000389,Enterprise,APAC,Business,Referral,324,510.54,185,5.0,1,55.5,0.171,0,1121.1100000000001,2,3,48.6,0
C000390,Mid-Market,Europe,Pro,Paid Search,34,141.09,1241,20.0,1,62.2,0.788,0,4912.93,34,2,81.2,0
C000391,Mid-Market,Europe,Pro,Organic,69,156.66,393,15.0,2,25.1,0.374,0,1350.91,10,3,59.1,0
C000392,Startup,LATAM,Business,Paid Search,6,383.28,1204,13.0,0,52.6,0.442,0,9711.92,25,1,65.1,0
C000393,SMB,North America,Starter,Sales,15,49.02,935,21.0,3,47.7,0.481,0,518.09,12,3,68.4,0
C000394,SMB,North America,Free,Organic,20,0.0,603,5.3,1,25.7,0.103,0,84.68,7,1,43.9,1
C000395,Startup,North America,Pro,Organic,5,156.84,431,27.0,0,37.9,0.582,0,899.3399999999999,6,0,80.4,0
C000396,Enterprise,Europe,Pro,Sales,142,180.19,210,1.0,1,31.7,0.621,0,936.91,6,1,56.2,0
C000397,Startup,Europe,Starter,Sales,1,42.37,1396,8.0,2,69.9,0.276,0,1221.91,28,2,54.4,0
C000398,Mid-Market,North America,Pro,Organic,43,161.34,1180,3.0,2,55.3,0.379,0,4264.32,26,3,51.6,1
C000399,SMB,LATAM,Business,Referral,23,482.46,1059,11.0,2,26.6,0.506,1,10678.47,22,2,57.7,0
C000400,SMB,North America,Starter,Paid Search,13,49.14,1017,25.0,1,24.9,0.441,1,678.42,14,1,69.5,0
C000401,Mid-Market,North America,Starter,Paid Search,40,52.54,33,11.0,0,58.9,0.566,1,129.84,2,0,65.7,0
C000402,Startup,Europe,Pro,Paid Search,4,144.56,349,8.0,2,68.5,0.414,0,1172.68,8,2,58.4,0
C000403,Mid-Market,LATAM,Business,Sales,47,457.15,1002,2.0,1,42.9,0.312,0,6143.5199999999995,13,2,48.9,0
C000404,Startup,Europe,Enterprise,Organic,2,1045.67,71,11.0,3,51.5,0.363,0,1879.7199999999998,2,3,56.4,0
C000405,Mid-Market,LATAM,Free,Referral,79,0.0,746,6.0,0,67.6,0.454,0,113.06,15,0,60.7,0
C000406,SMB,North America,Business,Organic,9,368.74,744,5.0,2,30.6,0.411,3,3390.71,10,2,45.9,0
C000407,Startup,Europe,Business,Partner,3,404.26,840,1.6,1,37.1,0.363,0,4785.17,11,2,49.5,1
C000408,Enterprise,APAC,Pro,Partner,338,166.57,1255,17.0,0,47.2,0.636,1,4505.11,25,0,72.0,0
C000409,Startup,Europe,Starter,Referral,7,49.63,124,4.2,2,24.3,0.107,0,81.17,2,2,41.4,1
C000410,SMB,North America,Free,Sales,12,0.0,1441,20.0,4,77.5,0.359,0,233.72,35,5,65.4,0
C000411,SMB,LATAM,Pro,Referral,23,161.22,1211,1.0,1,24.0,0.33,0,3180.44,20,2,46.7,0
C000412,Mid-Market,North America,Starter,Referral,79,49.31,1132,25.0,1,36.5,0.465,1,1043.68,21,2,71.4,0
C000413,SMB,Europe,Starter,Organic,24,51.23,1061,14.0,0,82.9,0.29,0,1312.8600000000001,24,0,64.5,0
C000414,SMB,APAC,Enterprise,Sales,7,1096.43,1272,15.0,2,-11.5,0.272,0,35333.4,33,3,52.4,0
C000415,SMB,LATAM,Starter,Paid Search,3,45.27,1435,24.0,1,40.4,0.33,0,1466.09,33,3,68.9,0
C000416,Mid-Market,LATAM,Enterprise,Paid Search,38,1332.64,491,7.0,0,18.5,0.336,0,12669.54,9,1,53.2,0
C000417,Mid-Market,APAC,Pro,Paid Search,67,185.5,74,14.0,0,35.0,0.452,0,114.82,1,0,64.6,0
C000418,Startup,North America,Business,Paid Search,2,466.62,1286,1.0,3,4.9,0.328,0,12289.45,27,3,41.7,0
C000419,Enterprise,LATAM,Starter,Partner,228,48.05,1036,13.0,1,25.7,0.4,0,975.52,19,2,59.7,0
C000420,SMB,Europe,Pro,Paid Search,17,161.39,736,7.0,0,35.6,0.385,1,2762.27,18,0,54.4,0
C000421,Startup,Europe,Pro,Organic,5,173.04,134,3.4,1,41.0,0.798,0,352.02,2,1,64.6,1
C000422,Enterprise,North America,Enterprise,Sales,430,1304.86,468,17.0,1,57.4,0.313,1,14446.54,12,2,61.8,0
C000423,Mid-Market,APAC,Starter,Sales,25,56.96,365,3.0,1,-23.1,0.376,1,402.62,6,2,43.1,0
C000424,SMB,Europe,Starter,Paid Search,20,46.41,630,27.0,2,31.9,0.264,0,712.67,16,3,67.2,0
C000425,Enterprise,APAC,Enterprise,Sales,403,1539.94,864,1.6,0,30.6,0.099,1,2073.37,1,1,40.5,1
C000426,SMB,North America,Free,Paid Search,5,0.0,1175,2.0,1,33.4,0.089,0,98.49,17,2,41.3,0
C000427,SMB,North America,Pro,Paid Search,7,160.67,225,12.0,0,35.8,0.41,0,654.88,4,0,61.6,0
C000428,SMB,Europe,Free,Sales,22,0.0,311,3.0,1,14.2,0.351,0,0.0,1,1,48.1,1
C000429,Mid-Market,North America,Free,Partner,35,0.0,1425,18.0,0,-3.7,0.71,0,78.54,22,1,72.0,0
C000430,SMB,APAC,Pro,Referral,14,148.06,437,18.0,1,40.4,0.219,0,2652.73,17,2,60.2,0
C000431,SMB,North America,Pro,Paid Search,18,144.23,1340,16.0,1,10.1,0.488,0,4143.01,30,2,63.4,0
C000432,Mid-Market,Europe,Pro,Paid Search,68,163.28,404,16.0,1,45.1,0.34,0,1711.84,10,1,62.5,0
C000433,SMB,North America,Pro,Organic,9,178.52,279,21.0,1,11.6,0.238,1,1152.7,7,2,58.6,0
C000434,Startup,North America,Business,Sales,6,474.58,1273,18.0,2,52.3,0.278,2,12246.460000000001,27,2,57.6,0
C000435,SMB,Europe,Enterprise,Organic,5,1090.73,840,0.7,0,33.6,0.651,0,3494.02,3,1,58.5,1
C000436,SMB,North America,Starter,Paid Search,14,44.65,1284,4.6,1,35.4,0.286,0,935.5,21,1,49.7,1
C000437,Mid-Market,North America,Starter,Organic,51,57.76,649,19.0,1,28.8,0.831,1,885.49,15,1,76.3,0
C000438,Enterprise,North America,Starter,Partner,167,56.34,134,7.0,0,24.8,0.596,1,363.83,6,0,59.6,0
C000439,Mid-Market,North America,Business,Paid Search,34,443.41,1345,24.0,0,29.2,0.478,1,11678.5,27,2,71.7,0
C000440,Enterprise,Europe,Starter,Referral,439,58.25,892,13.0,3,64.5,0.781,0,827.08,15,3,72.0,0
C000441,Startup,North America,Pro,Paid Search,3,131.6,69,4.3,1,-3.4,0.738,0,189.62,2,2,59.1,1
C000442,Mid-Market,North America,Starter,Organic,20,50.59,1030,10.0,2,18.8,0.218,1,504.54,10,3,47.3,0
C000443,Startup,APAC,Pro,Organic,2,151.33,1271,17.0,0,61.4,0.511,0,4052.17,29,1,71.6,0
C000444,Mid-Market,Europe,Business,Organic,21,443.86,762,19.0,0,55.5,0.169,1,6779.13,15,0,60.6,0
C000445,Mid-Market,Europe,Pro,Referral,59,165.09,734,7.0,2,68.6,0.189,2,2023.62,12,3,46.8,0
C000446,SMB,North America,Pro,Referral,7,167.09,513,4.0,3,33.5,0.24,1,1512.63,10,3,42.6,0
C000447,Mid-Market,LATAM,Starter,Paid Search,41,53.34,1012,0.9,0,2.0,0.175,0,972.09,19,2,41.3,1
C000448,SMB,Europe,Pro,Paid Search,13,163.09,94,13.0,1,7.3,0.135,0,1052.25,7,1,49.9,0
C000449,Startup,North America,Starter,Organic,1,42.3,715,25.0,0,27.5,0.27,0,460.84,11,0,68.2,0
C000450,Startup,LATAM,Business,Sales,7,432.66,1051,26.0,0,54.0,0.439,0,11280.4,24,0,76.8,0
C000451,Mid-Market,Europe,Starter,Sales,57,53.16,87,7.4,1,28.6,0.563,0,147.61,3,2,59.9,1
C000452,SMB,Europe,Free,Referral,10,0.0,138,9.4,2,26.7,0.222,0,69.98,3,2,49.7,1
C000453,Mid-Market,APAC,Starter,Organic,32,55.52,747,3.3,5,44.9,0.277,0,101.81,2,5,43.2,1
C000454,Startup,North America,Pro,Paid Search,4,130.82,1425,6.0,0,35.7,0.578,1,3862.25,29,0,59.3,0
C000455,SMB,APAC,Enterprise,Sales,19,1374.58,607,11.0,3,24.0,0.446,0,12014.039999999999,8,4,56.1,0
