event_id,customer_id,opened_at,resolved_at,sla_due_at,status,reason,category,priority,channel,csat,resolved_hours,within_sla,created_at
E00000179,C000115,2025-02-11 16:48:00,2025-02-15 18:27:57,2025-02-13 16:48:00,closed_unresolved,Billing,Billing,medium,chat,1,97.7,False,2025-02-11
E00000180,C000116,2025-11-27 00:57:00,2025-12-01 10:14:30,2025-11-29 00:57:00,resolved,Bug,Bug,medium,portal,3,105.3,False,2025-11-27
E00000181,C000116,2024-10-20 21:37:00,2024-10-21 13:53:27,2024-10-21 21:37:00,resolved,Outage,Outage,high,chat,3,16.3,True,2024-10-20
E00000182,C000116,2024-09-27 07:49:00,2024-09-27 08:35:21,2024-09-28 07:49:00,resolved,Feature Request,Feature Request,high,chat,4,0.8,True,2024-09-27
E00000183,C000118,2023-08-08 11:46:00,2023-08-09 02:07:50,2023-08-11 11:46:00,resolved,Bug,Bug,low,phone,5,14.4,True,2023-08-08
E00000184,C000118,2022-11-05 18:42:00,,2022-11-07 18:42:00,escalated,Bug,Bug,medium,chat,,,,2022-11-05
E00000185,C000119,2024-06-03 09:19:00,2024-06-06 01:55:23,2024-06-06 09:19:00,resolved,How-to,How-to,low,email,4,64.6,True,2024-06-03
E00000186,C000119,2023-07-05 03:00:00,2023-07-05 22:24:03,2023-07-07 03:00:00,resolved,How-to,How-to,medium,phone,5,19.4,True,2023-07-05
E00000187,C000119,2025-10-06 15:31:00,2025-10-15 06:37:47,2025-10-09 15:31:00,resolved,Billing,Billing,low,email,3,207.1,False,2025-10-06
E00000188,C000120,2024-06-07 07:21:00,2024-06-08 06:18:59,2024-06-10 07:21:00,resolved,Billing,Billing,low,email,5,23.0,True,2024-06-07
E00000189,C000120,2024-03-21 20:56:00,2024-03-27 19:47:51,2024-03-23 20:56:00,closed_unresolved,Bug,Bug,medium,chat,2,142.9,False,2024-03-21
E00000190,C000120,2023-09-05 00:04:00,2023-09-05 13:44:02,2023-09-06 00:04:00,resolved,Billing,Billing,high,email,3,13.7,True,2023-09-05
E00000191,C000120,2023-11-13 14:47:00,2023-11-21 17:15:43,2023-11-16 14:47:00,resolved,How-to,How-to,low,chat,3,194.5,False,2023-11-13
E00000192,C000121,2025-06-14 00:09:00,2025-06-14 01:02:21,2025-06-16 00:09:00,resolved,Bug,Bug,medium,email,4,0.9,True,2025-06-14
E00000193,C000121,2025-08-28 18:36:00,2025-08-30 22:47:14,2025-08-31 18:36:00,resolved,How-to,How-to,low,phone,4,52.2,True,2025-08-28
E00000194,C000121,2024-04-07 02:49:00,2024-04-09 01:18:15,2024-04-08 02:49:00,resolved,Feature Request,Feature Request,high,email,3,46.5,False,2024-04-07
E00000195,C000121,2024-02-13 02:35:00,2024-02-13 11:42:22,2024-02-14 02:35:00,resolved,Outage,Outage,high,phone,4,9.1,True,2024-02-13
E00000196,C000123,2025-07-17 21:24:00,2025-07-18 12:06:29,2025-07-18 21:24:00,resolved,How-to,How-to,high,email,4,14.7,True,2025-07-17
E00000197,C000123,2024-09-07 04:39:00,,2024-09-10 04:39:00,escalated,How-to,How-to,low,chat,,,,2024-09-07
E00000198,C000124,2024-04-03 23:42:00,2024-04-05 13:32:00,2024-04-06 23:42:00,resolved,Feature Request,Feature Request,low,portal,4,37.8,True,2024-04-03
E00000199,C000124,2025-02-28 01:06:00,2025-03-01 22:33:46,2025-03-02 01:06:00,resolved,How-to,How-to,medium,email,3,45.5,True,2025-02-28
E00000200,C000125,2025-11-08 08:56:00,2025-11-09 10:00:55,2025-11-10 08:56:00,resolved,How-to,How-to,medium,phone,4,25.1,True,2025-11-08
E00000201,C000125,2025-08-17 08:41:00,2025-08-19 00:31:27,2025-08-18 08:41:00,resolved,How-to,How-to,high,phone,1,39.8,False,2025-08-17
E00000202,C000126,2025-07-28 13:50:00,2025-07-29 10:36:33,2025-07-29 13:50:00,resolved,Bug,Bug,high,email,4,20.8,True,2025-07-28
E00000203,C000126,2024-09-27 03:36:00,2024-09-28 09:50:18,2024-09-29 03:36:00,resolved,How-to,How-to,medium,chat,3,30.2,True,2024-09-27
E00000204,C000127,2024-07-24 11:54:00,2024-07-26 12:58:09,2024-07-27 11:54:00,resolved,Billing,Billing,low,email,5,49.1,True,2024-07-24
E00000205,C000127,2023-09-09 05:12:00,2023-09-10 04:03:52,2023-09-11 05:12:00,resolved,How-to,How-to,medium,portal,4,22.9,True,2023-09-09
E00000206,C000128,2025-04-03 03:40:00,2025-04-03 17:17:51,2025-04-04 03:40:00,resolved,How-to,How-to,high,email,4,13.6,True,2025-04-03
E00000207,C000128,2025-07-02 03:25:00,2025-07-04 17:38:10,2025-07-05 03:25:00,resolved,Feature Request,Feature Request,low,portal,3,62.2,True,2025-07-02
E00000208,C000128,2025-05-23 23:29:00,,2025-05-26 23:29:00,escalated,Bug,Bug,low,phone,,,,2025-05-23
E00000209,C000128,2025-02-05 15:52:00,2025-02-07 19:00:27,2025-02-08 15:52:00,resolved,Billing,Billing,low,email,4,51.1,True,2025-02-05
E00000210,C000128,2025-04-22 02:14:00,2025-04-22 17:37:48,2025-04-23 02:14:00,resolved,Billing,Billing,high,chat,5,15.4,True,2025-04-22
E00000211,C000129,2024-06-29 16:58:00,2024-06-30 02:17:39,2024-06-30 16:58:00,resolved,How-to,How-to,high,chat,4,9.3,True,2024-06-29
E00000212,C000129,2024-05-19 01:05:00,2024-05-21 09:16:36,2024-05-22 01:05:00,resolved,Billing,Billing,low,email,5,56.2,True,2024-05-19
E00000213,C000130,2025-07-18 12:35:00,2025-07-20 00:25:42,2025-07-20 12:35:00,resolved,Feature Request,Feature Request,medium,email,5,35.8,True,2025-07-18
E00000214,C000130,2025-02-14 07:23:00,2025-02-15 15:10:10,2025-02-15 07:23:00,resolved,Bug,Bug,high,email,3,31.8,False,2025-02-14
E00000215,C000131,2025-04-14 08:53:00,2025-04-14 23:24:34,2025-04-15 08:53:00,resolved,Bug,Bug,high,phone,5,14.5,True,2025-04-14
E00000216,C000131,2024-07-16 14:58:00,,2024-07-17 14:58:00,pending,Bug,Bug,high,phone,,,,2024-07-16
E00000217,C000131,2025-06-11 15:02:00,2025-06-19 06:56:56,2025-06-14 15:02:00,resolved,Outage,Outage,low,portal,3,183.9,False,2025-06-11
E00000218,C000131,2025-04-18 01:18:00,2025-04-19 03:29:20,2025-04-20 01:18:00,resolved,Outage,Outage,medium,portal,3,26.2,True,2025-04-18
E00000219,C000131,2025-07-17 17:17:00,2025-07-25 05:29:02,2025-07-20 17:17:00,resolved,Billing,Billing,low,phone,1,180.2,False,2025-07-17
E00000220,C000132,2025-05-04 22:02:00,2025-05-07 05:19:33,2025-05-07 22:02:00,resolved,How-to,How-to,low,portal,4,55.3,True,2025-05-04
E00000221,C000134,2024-08-20 22:37:00,2024-08-21 05:12:38,2024-08-21 06:37:00,resolved,How-to,How-to,critical,chat,3,6.6,True,2024-08-20
E00000222,C000134,2025-10-14 03:21:00,2025-10-19 12:35:53,2025-10-16 03:21:00,resolved,How-to,How-to,medium,chat,2,129.2,False,2025-10-14
E00000223,C000135,2025-09-20 09:38:00,2025-09-22 05:56:48,2025-09-23 09:38:00,resolved,Feature Request,Feature Request,low,phone,4,44.3,True,2025-09-20
E00000224,C000135,2025-09-23 06:09:00,2025-09-24 22:20:53,2025-09-25 06:09:00,resolved,Bug,Bug,medium,chat,4,40.2,True,2025-09-23
E00000225,C000136,2024-02-22 10:26:00,2024-02-25 03:35:14,2024-02-25 10:26:00,resolved,Bug,Bug,low,chat,3,65.2,True,2024-02-22
E00000226,C000136,2025-05-31 06:35:00,2025-05-31 20:51:26,2025-06-02 06:35:00,resolved,How-to,How-to,medium,chat,3,14.3,True,2025-05-31
E00000227,C000136,2024-11-19 06:24:00,2024-11-24 11:48:01,2024-11-21 06:24:00,resolved,How-to,How-to,medium,chat,3,125.4,False,2024-11-19
E00000228,C000137,2025-04-20 01:13:00,2025-04-20 05:39:12,2025-04-20 09:13:00,resolved,Feature Request,Feature Request,critical,email,3,4.4,True,2025-04-20
E00000229,C000137,2025-09-12 23:48:00,2025-09-13 01:11:09,2025-09-14 23:48:00,resolved,Bug,Bug,medium,phone,3,1.4,True,2025-09-12
E00000230,C000138,2025-06-28 18:39:00,2025-07-01 06:45:26,2025-06-29 18:39:00,closed_unresolved,How-to,How-to,high,email,1,60.1,False,2025-06-28
E00000231,C000140,2024-06-25 08:25:00,2024-06-27 05:07:03,2024-06-26 08:25:00,resolved,How-to,How-to,high,phone,1,44.7,False,2024-06-25
E00000232,C000141,2025-12-03 23:21:00,2025-12-04 23:35:10,2025-12-05 23:21:00,resolved,How-to,How-to,medium,email,4,24.2,True,2025-12-03
E00000233,C000141,2025-12-14 07:51:00,2025-12-16 04:35:52,2025-12-15 07:51:00,resolved,Outage,Outage,high,phone,4,44.7,False,2025-12-14
E00000234,C000142,2024-12-16 07:07:00,2024-12-17 20:55:45,2024-12-19 07:07:00,resolved,How-to,How-to,low,email,4,37.8,True,2024-12-16
E00000235,C000142,2025-03-29 16:41:00,2025-03-31 02:13:41,2025-03-31 16:41:00,resolved,How-to,How-to,medium,chat,5,33.5,True,2025-03-29
E00000236,C000144,2024-04-25 06:15:00,2024-04-26 19:55:09,2024-04-27 06:15:00,resolved,Bug,Bug,medium,portal,3,37.7,True,2024-04-25
E00000237,C000144,2024-08-29 04:20:00,2024-08-30 15:45:28,2024-09-01 04:20:00,resolved,Bug,Bug,low,phone,5,35.4,True,2024-08-29
E00000238,C000144,2024-11-29 22:26:00,2024-11-30 00:56:11,2024-11-30 22:26:00,resolved,Feature Request,Feature Request,high,phone,3,2.5,True,2024-11-29
E00000239,C000144,2025-07-28 13:37:00,2025-07-29 04:24:34,2025-07-30 13:37:00,resolved,Billing,Billing,medium,phone,5,14.8,True,2025-07-28
E00000240,C000145,2025-11-20 20:23:00,2025-11-23 04:17:42,2025-11-23 20:23:00,resolved,How-to,How-to,low,chat,5,55.9,True,2025-11-20
E00000241,C000145,2025-12-13 03:23:00,2025-12-14 07:18:06,2025-12-15 03:23:00,resolved,Bug,Bug,medium,email,5,27.9,True,2025-12-13
E00000242,C000145,2025-12-09 22:04:00,2025-12-11 11:46:48,2025-12-12 22:04:00,resolved,Bug,Bug,low,chat,4,37.7,True,2025-12-09
E00000243,C000145,2025-12-17 21:57:00,2025-12-19 00:22:57,2025-12-20 21:57:00,resolved,Feature Request,Feature Request,low,chat,4,26.4,True,2025-12-17
E00000244,C000145,2025-12-22 00:54:00,,2025-12-25 00:54:00,escalated,Bug,Bug,low,email,,,,2025-12-22
E00000245,C000147,2025-10-30 06:41:00,2025-11-03 16:54:00,2025-11-02 06:41:00,resolved,Feature Request,Feature Request,low,chat,3,106.2,False,2025-10-30
E00000246,C000150,2023-09-30 05:21:00,2023-09-30 05:45:00,2023-10-01 05:21:00,resolved,How-to,How-to,high,portal,5,0.4,True,2023-09-30
E00000247,C000151,2025-06-13 16:50:00,2025-06-13 22:26:38,2025-06-16 16:50:00,resolved,Billing,Billing,low,phone,4,5.6,True,2025-06-13
E00000248,C000151,2025-06-06 12:00:00,2025-06-08 04:42:08,2025-06-09 12:00:00,resolved,Bug,Bug,low,email,5,40.7,True,2025-06-06
E00000249,C000151,2025-06-11 20:58:00,2025-06-14 05:43:02,2025-06-13 20:58:00,resolved,Outage,Outage,medium,portal,2,56.8,False,2025-06-11
E00000250,C000152,2024-02-04 22:35:00,2024-02-06 19:16:20,2024-02-06 22:35:00,resolved,Bug,Bug,medium,chat,3,44.7,True,2024-02-04
E00000251,C000152,2025-01-20 10:33:00,2025-01-22 22:16:47,2025-01-23 10:33:00,resolved,Bug,Bug,low,email,5,59.7,True,2025-01-20
E00000252,C000153,2025-12-18 11:13:00,2025-12-18 23:19:04,2025-12-21 11:13:00,resolved,Feature Request,Feature Request,low,phone,3,12.1,True,2025-12-18
E00000253,C000154,2025-07-20 18:18:00,2025-07-20 21:25:24,2025-07-21 18:18:00,resolved,Bug,Bug,high,chat,4,3.1,True,2025-07-20
E00000254,C000154,2025-01-29 12:14:00,2025-01-29 15:22:21,2025-02-01 12:14:00,resolved,Bug,Bug,low,portal,5,3.1,True,2025-01-29
E00000255,C000154,2024-06-20 18:40:00,,2024-06-23 18:40:00,pending,Billing,Billing,low,email,,,,2024-06-20
E00000256,C000154,2023-12-22 10:44:00,2023-12-23 14:18:47,2023-12-25 10:44:00,resolved,Outage,Outage,low,chat,4,27.6,True,2023-12-22
E00000257,C000154,2025-01-17 15:43:00,2025-01-18 21:57:13,2025-01-20 15:43:00,resolved,Billing,Billing,low,portal,5,30.2,True,2025-01-17
E00000258,C000155,2023-11-23 10:59:00,2023-11-28 12:13:17,2023-11-26 10:59:00,resolved,Outage,Outage,low,chat,2,121.2,False,2023-11-23
E00000259,C000155,2023-09-20 11:57:00,2023-09-20 19:27:01,2023-09-21 11:57:00,resolved,How-to,How-to,high,phone,4,7.5,True,2023-09-20
E00000260,C000155,2023-12-21 13:08:00,2023-12-21 15:08:36,2023-12-21 21:08:00,resolved,Outage,Outage,critical,email,5,2.0,True,2023-12-21
E00000261,C000156,2025-12-25 11:01:00,2025-12-25 18:27:50,2025-12-26 11:01:00,resolved,How-to,How-to,high,email,4,7.4,True,2025-12-25
E00000262,C000156,2025-12-15 00:12:00,,2025-12-16 00:12:00,pending,Billing,Billing,high,portal,,,,2025-12-15
E00000263,C000156,2025-06-13 10:54:00,2025-06-13 18:32:24,2025-06-16 10:54:00,resolved,How-to,How-to,low,email,3,7.6,True,2025-06-13
E00000264,C000156,2024-12-02 21:10:00,2024-12-02 23:50:32,2024-12-03 05:10:00,resolved,How-to,How-to,critical,chat,5,2.7,True,2024-12-02
E00000265,C000157,2025-03-13 07:39:00,2025-03-16 04:30:31,2025-03-14 07:39:00,closed_unresolved,Bug,Bug,high,chat,1,68.9,False,2025-03-13
E00000266,C000157,2023-08-09 13:33:00,,2023-08-12 13:33:00,pending,Bug,Bug,low,phone,,,,2023-08-09
E00000267,C000157,2024-11-22 14:33:00,2024-11-22 15:35:43,2024-11-23 14:33:00,resolved,How-to,How-to,high,email,5,1.0,True,2024-11-22
E00000268,C000159,2024-01-23 01:17:00,2024-01-24 12:16:18,2024-01-25 01:17:00,resolved,Billing,Billing,medium,email,5,35.0,True,2024-01-23
E00000269,C000159,2024-08-04 07:17:00,2024-08-05 08:56:15,2024-08-06 07:17:00,resolved,How-to,How-to,medium,email,5,25.7,True,2024-08-04
E00000270,C000160,2025-01-29 03:59:00,2025-01-29 21:58:41,2025-01-31 03:59:00,resolved,Bug,Bug,medium,phone,4,18.0,True,2025-01-29
E00000271,C000162,2024-12-04 15:55:00,,2024-12-05 15:55:00,pending,How-to,How-to,high,phone,,,,2024-12-04
E00000272,C000162,2025-07-04 20:46:00,2025-07-05 08:34:04,2025-07-05 20:46:00,resolved,Feature Request,Feature Request,high,chat,5,11.8,True,2025-07-04
E00000273,C000162,2025-10-04 16:19:00,2025-10-06 00:28:11,2025-10-07 16:19:00,resolved,Feature Request,Feature Request,low,phone,5,32.2,True,2025-10-04
E00000274,C000163,2024-11-14 15:05:00,2024-11-17 03:15:15,2024-11-17 15:05:00,resolved,Billing,Billing,low,chat,5,60.2,True,2024-11-14
E00000275,C000163,2023-12-30 17:37:00,2023-12-30 21:48:04,2023-12-31 01:37:00,resolved,Billing,Billing,critical,email,5,4.2,True,2023-12-30
E00000276,C000164,2025-04-24 07:27:00,2025-04-26 04:16:20,2025-04-27 07:27:00,resolved,Bug,Bug,low,portal,3,44.8,True,2025-04-24
E00000277,C000165,2025-07-29 13:16:00,,2025-07-31 13:16:00,pending,How-to,How-to,medium,email,,,,2025-07-29
E00000278,C000165,2025-12-11 22:54:00,2025-12-14 20:52:29,2025-12-13 22:54:00,resolved,Billing,Billing,medium,email,3,70.0,False,2025-12-11
E00000279,C000166,2025-03-30 22:09:00,2025-04-01 00:00:03,2025-03-31 22:09:00,resolved,Billing,Billing,high,email,4,25.9,False,2025-03-30
E00000280,C000168,2025-03-13 15:00:00,2025-03-14 03:51:56,2025-03-16 15:00:00,resolved,How-to,How-to,low,email,4,12.9,True,2025-03-13
E00000281,C000168,2022-10-15 18:20:00,2022-10-16 04:44:26,2022-10-17 18:20:00,resolved,Billing,Billing,medium,phone,5,10.4,True,2022-10-15
E00000282,C000169,2025-03-15 01:32:00,2025-03-16 05:38:59,2025-03-17 01:32:00,resolved,Billing,Billing,medium,chat,5,28.1,True,2025-03-15
E00000283,C000170,2023-11-15 23:26:00,,2023-11-17 23:26:00,escalated,Bug,Bug,medium,phone,,,,2023-11-15
E00000284,C000170,2023-08-29 22:45:00,,2023-09-01 22:45:00,escalated,How-to,How-to,low,chat,,,,2023-08-29
E00000285,C000170,2024-02-25 07:23:00,2024-02-27 23:50:28,2024-02-28 07:23:00,resolved,Billing,Billing,low,email,4,64.5,True,2024-02-25
E00000286,C000170,2022-03-13 04:24:00,2022-03-15 09:54:00,2022-03-16 04:24:00,resolved,How-to,How-to,low,portal,5,53.5,True,2022-03-13
E00000287,C000171,2024-02-16 17:37:00,2024-02-16 20:40:49,2024-02-18 17:37:00,resolved,How-to,How-to,medium,phone,5,3.1,True,2024-02-16
E00000288,C000171,2023-07-19 06:49:00,2023-07-19 14:27:10,2023-07-21 06:49:00,resolved,Billing,Billing,medium,email,5,7.6,True,2023-07-19
E00000289,C000171,2024-06-23 18:31:00,,2024-06-24 18:31:00,pending,Billing,Billing,high,phone,,,,2024-06-23
E00000290,C000171,2022-07-03 14:20:00,,2022-07-06 14:20:00,pending,Outage,Outage,low,email,,,,2022-07-03
E00000291,C000172,2023-02-07 06:41:00,2023-02-07 23:39:24,2023-02-10 06:41:00,resolved,Billing,Billing,low,phone,5,17.0,True,2023-02-07
E00000292,C000173,2025-03-01 12:06:00,2025-03-02 16:03:31,2025-03-04 12:06:00,resolved,Outage,Outage,low,email,3,28.0,True,2025-03-01
E00000293,C000173,2025-01-12 14:29:00,2025-01-13 21:53:17,2025-01-15 14:29:00,resolved,Billing,Billing,low,chat,4,31.4,True,2025-01-12
E00000294,C000175,2025-11-18 08:54:00,2025-11-18 19:43:50,2025-11-20 08:54:00,resolved,How-to,How-to,medium,portal,5,10.8,True,2025-11-18
E00000295,C000175,2024-11-14 02:38:00,2024-11-14 10:58:18,2024-11-16 02:38:00,resolved,Billing,Billing,medium,chat,5,8.3,True,2024-11-14
E00000296,C000175,2025-01-20 03:52:00,2025-01-21 23:06:11,2025-01-23 03:52:00,resolved,Outage,Outage,low,phone,3,43.2,True,2025-01-20
E00000297,C000176,2023-12-13 15:11:00,2023-12-14 11:50:18,2023-12-16 15:11:00,resolved,Feature Request,Feature Request,low,phone,4,20.7,True,2023-12-13
E00000298,C000176,2024-10-07 05:16:00,2024-10-09 17:38:23,2024-10-10 05:16:00,resolved,Feature Request,Feature Request,low,chat,4,60.4,True,2024-10-07
E00000299,C000177,2025-04-01 13:48:00,2025-04-03 07:24:34,2025-04-03 13:48:00,resolved,Billing,Billing,medium,portal,5,41.6,True,2025-04-01
E00000300,C000177,2025-04-10 21:53:00,2025-04-10 22:39:01,2025-04-11 05:53:00,resolved,Billing,Billing,critical,phone,5,0.8,True,2025-04-10
E00000301,C000177,2024-12-21 12:17:00,2024-12-22 07:37:42,2024-12-23 12:17:00,resolved,How-to,How-to,medium,portal,5,19.3,True,2024-12-21
E00000302,C000179,2025-09-22 05:45:00,2025-09-22 08:43:38,2025-09-23 05:45:00,resolved,Billing,Billing,high,portal,4,3.0,True,2025-09-22
E00000303,C000179,2025-11-04 02:17:00,2025-11-06 03:21:50,2025-11-07 02:17:00,resolved,How-to,How-to,low,chat,5,49.1,True,2025-11-04
E00000304,C000179,2025-08-05 01:17:00,2025-08-05 19:20:56,2025-08-07 01:17:00,resolved,Outage,Outage,medium,portal,4,18.1,True,2025-08-05
E00000305,C000180,2024-07-31 09:48:00,,2024-08-02 09:48:00,escalated,Billing,Billing,medium,email,,,,2024-07-31
E00000306,C000180,2024-03-10 04:46:00,2024-03-12 00:03:54,2024-03-13 04:46:00,resolved,Bug,Bug,low,email,5,43.3,True,2024-03-10
E00000307,C000180,2024-02-15 11:44:00,,2024-02-17 11:44:00,pending,Billing,Billing,medium,phone,,,,2024-02-15
E00000308,C000180,2025-03-27 06:32:00,2025-03-29 13:23:48,2025-03-30 06:32:00,resolved,Bug,Bug,low,chat,5,54.9,True,2025-03-27
E00000309,C000180,2024-02-03 00:48:00,2024-02-03 21:28:06,2024-02-04 00:48:00,resolved,Outage,Outage,high,chat,4,20.7,True,2024-02-03
E00000310,C000182,2023-08-22 21:03:00,2023-08-28 13:48:01,2023-08-25 21:03:00,closed_unresolved,Billing,Billing,low,portal,2,136.8,False,2023-08-22
E00000311,C000182,2023-07-13 15:32:00,2023-07-20 20:11:57,2023-07-16 15:32:00,resolved,How-to,How-to,low,chat,3,172.7,False,2023-07-13
E00000312,C000183,2025-02-11 13:24:00,,2025-02-13 13:24:00,escalated,How-to,How-to,medium,phone,,,,2025-02-11
E00000313,C000183,2024-08-14 07:44:00,2024-08-16 04:40:15,2024-08-16 07:44:00,resolved,Bug,Bug,medium,phone,3,44.9,True,2024-08-14
E00000314,C000184,2025-09-08 18:09:00,2025-09-10 02:21:02,2025-09-09 18:09:00,resolved,How-to,How-to,high,email,1,32.2,False,2025-09-08
E00000315,C000184,2025-12-11 08:00:00,2025-12-11 22:18:12,2025-12-12 08:00:00,resolved,Outage,Outage,high,chat,4,14.3,True,2025-12-11
E00000316,C000185,2024-04-08 19:21:00,2024-04-15 17:03:53,2024-04-11 19:21:00,resolved,Outage,Outage,low,portal,4,165.7,False,2024-04-08
E00000317,C000185,2024-12-27 18:13:00,2024-12-30 04:42:50,2024-12-30 18:13:00,resolved,How-to,How-to,low,email,5,58.5,True,2024-12-27
E00000318,C000185,2025-09-21 15:43:00,2025-09-29 16:59:00,2025-09-24 15:43:00,resolved,Bug,Bug,low,chat,4,193.3,False,2025-09-21
E00000319,C000186,2025-11-06 01:46:00,2025-11-14 05:56:50,2025-11-09 01:46:00,resolved,Bug,Bug,low,portal,3,196.2,False,2025-11-06
E00000320,C000186,2024-02-19 09:17:00,2024-02-19 18:24:36,2024-02-22 09:17:00,resolved,Billing,Billing,low,email,3,9.1,True,2024-02-19
E00000321,C000186,2025-12-29 12:04:00,,2026-01-01 12:04:00,pending,Bug,Bug,low,chat,,,,2025-12-29
E00000322,C000186,2025-07-22 04:54:00,2025-07-22 15:47:30,2025-07-24 04:54:00,resolved,How-to,How-to,medium,phone,5,10.9,True,2025-07-22
E00000323,C000187,2024-02-25 20:19:00,2024-02-28 14:44:00,2024-02-28 20:19:00,resolved,How-to,How-to,low,chat,4,66.4,True,2024-02-25
E00000324,C000188,2023-10-09 23:11:00,2023-10-10 01:58:59,2023-10-11 23:11:00,resolved,Billing,Billing,medium,phone,5,2.8,True,2023-10-09
E00000325,C000188,2025-11-02 10:32:00,2025-11-04 06:57:10,2025-11-03 10:32:00,resolved,Outage,Outage,high,chat,1,44.4,False,2025-11-02
E00000326,C000188,2023-10-24 10:30:00,2023-10-24 14:41:02,2023-10-27 10:30:00,resolved,Bug,Bug,low,phone,5,4.2,True,2023-10-24
E00000327,C000188,2025-02-01 14:33:00,2025-02-03 01:41:24,2025-02-03 14:33:00,resolved,Feature Request,Feature Request,medium,portal,5,35.1,True,2025-02-01
E00000328,C000188,2024-07-26 01:39:00,2024-07-27 15:02:11,2024-07-29 01:39:00,resolved,Bug,Bug,low,phone,5,37.4,True,2024-07-26
E00000329,C000189,2024-11-24 02:05:00,2024-11-24 10:36:35,2024-11-27 02:05:00,resolved,Feature Request,Feature Request,low,email,4,8.5,True,2024-11-24
E00000330,C000189,2023-09-26 14:40:00,2023-09-29 23:44:55,2023-09-29 14:40:00,closed_unresolved,Bug,Bug,low,email,1,81.1,False,2023-09-26
E00000331,C000189,2023-06-01 11:45:00,2023-06-02 16:17:22,2023-06-03 11:45:00,resolved,Feature Request,Feature Request,medium,phone,5,28.5,True,2023-06-01
E00000332,C000189,2024-06-02 03:42:00,2024-06-03 00:24:17,2024-06-05 03:42:00,resolved,Feature Request,Feature Request,low,portal,5,20.7,True,2024-06-02
E00000333,C000189,2025-03-26 02:12:00,2025-04-03 18:30:00,2025-03-29 02:12:00,resolved,How-to,How-to,low,email,3,208.3,False,2025-03-26
E00000334,C000190,2024-07-31 11:45:00,2024-08-02 00:25:32,2024-08-03 11:45:00,resolved,How-to,How-to,low,email,4,36.7,True,2024-07-31
E00000335,C000190,2023-08-07 18:36:00,2023-08-12 00:50:59,2023-08-09 18:36:00,closed_unresolved,Outage,Outage,medium,chat,2,102.2,False,2023-08-07
E00000336,C000191,2025-11-23 10:23:00,2025-11-24 12:17:15,2025-11-25 10:23:00,resolved,How-to,How-to,medium,email,5,25.9,True,2025-11-23
E00000337,C000192,2025-07-20 03:11:00,2025-07-20 11:03:44,2025-07-21 03:11:00,resolved,How-to,How-to,high,portal,5,7.9,True,2025-07-20
E00000338,C000192,2025-06-03 21:48:00,2025-06-04 02:39:43,2025-06-05 21:48:00,resolved,Bug,Bug,medium,email,5,4.9,True,2025-06-03
