customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date
C000219,2023-10-02,Enterprise,APAC,Starter,Organic,88,28.76,821,17.0,1,33.6,0.363,1,0,,2025-12-31
C000220,2025-07-14,SMB,Europe,Starter,Paid Search,14,30.35,170,6.0,1,15.4,0.797,0,0,,2025-12-31
C000221,2022-07-02,SMB,North America,Starter,Referral,9,33.27,1278,1.0,0,-7.0,0.222,2,0,,2025-12-31
C000222,2023-10-14,Startup,APAC,Free,Organic,3,0.0,809,17.0,1,46.3,0.302,0,0,,2025-12-31
C000223,2024-10-03,Mid-Market,North America,Free,Referral,35,0.0,454,5.0,0,35.8,0.483,0,0,,2025-12-31
C000224,2022-10-17,SMB,North America,Enterprise,Paid Search,22,3179.72,1171,2.0,0,69.7,0.672,0,0,,2025-12-31
C000225,2024-10-28,Mid-Market,APAC,Free,Organic,65,0.0,429,21.0,0,-1.2,0.269,0,0,,2025-12-31
C000226,2023-03-14,SMB,North America,Free,Partner,5,0.0,1023,12.0,0,23.2,0.143,0,1,2024-03-31,2025-12-31
C000227,2025-03-02,SMB,North America,Business,Organic,21,173.43,304,23.0,0,2.0,0.479,0,0,,2025-12-31
C000228,2024-04-08,Mid-Market,North America,Pro,Sales,79,67.62,632,24.0,1,60.6,0.131,0,0,,2025-12-31
C000229,2024-02-22,Mid-Market,Europe,Starter,Sales,56,27.79,678,3.0,1,66.0,0.188,0,0,,2025-12-31
C000230,2022-09-10,Startup,North America,Pro,Paid Search,1,77.57,1208,21.0,3,83.1,0.667,1,0,,2025-12-31
C000231,2023-10-25,Enterprise,Europe,Enterprise,Paid Search,458,71252.23,798,9.0,0,48.0,0.705,0,0,,2025-12-31
C000232,2025-05-09,Mid-Market,Europe,Free,Organic,76,0.0,236,19.0,0,54.7,0.224,0,1,2025-11-11,2025-12-31
C000233,2022-01-28,SMB,North America,Starter,Referral,18,31.04,1433,1.0,0,45.9,0.222,0,0,,2025-12-31
C000234,2024-12-20,Mid-Market,North America,Business,Organic,62,207.52,376,13.0,5,49.3,0.262,0,0,,2025-12-31
C000235,2023-12-06,Mid-Market,APAC,Business,Sales,79,213.22,756,17.0,2,36.2,0.759,0,0,,2025-12-31
C000236,2024-10-25,SMB,North America,Enterprise,Sales,5,803.79,432,12.0,3,50.5,0.536,2,0,,2025-12-31
C000237,2024-08-06,Mid-Market,APAC,Starter,Organic,38,28.49,512,15.0,2,88.5,0.332,0,0,,2025-12-31
C000238,2023-09-10,SMB,Europe,Enterprise,Partner,16,2273.69,843,0.0,1,40.5,0.7,1,0,,2025-12-31
C000239,2023-03-18,SMB,North America,Starter,Paid Search,22,33.23,1019,0.0,1,35.6,0.65,1,0,,2025-12-31
C000240,2024-06-16,SMB,Europe,Pro,Paid Search,14,82.71,563,16.0,1,40.0,0.288,0,0,,2025-12-31
C000241,2022-07-20,Enterprise,Europe,Business,Organic,335,182.89,1260,11.0,0,31.3,0.879,0,0,,2025-12-31
C000242,2024-04-15,Startup,Europe,Starter,Referral,2,30.63,625,16.0,0,41.2,0.26,0,0,,2025-12-31
C000243,2022-05-16,Mid-Market,APAC,Starter,Organic,20,29.33,1325,10.0,2,30.4,0.422,0,0,,2025-12-31
C000244,2024-07-18,SMB,LATAM,Pro,Sales,24,76.72,531,0.0,0,63.6,0.379,0,0,,2025-12-31
C000245,2024-06-18,Mid-Market,APAC,Business,Paid Search,19,205.87,561,19.0,0,61.1,0.671,0,0,,2025-12-31
C000246,2022-05-01,SMB,Europe,Free,Partner,20,0.0,1340,3.0,2,89.1,0.28,0,0,,2025-12-31
C000247,2024-12-19,Mid-Market,Europe,Business,Sales,64,227.16,377,21.0,0,34.4,0.744,0,0,,2025-12-31
C000248,2023-08-18,Mid-Market,Europe,Starter,Referral,21,28.46,866,0.0,0,42.2,0.068,0,0,,2025-12-31
C000249,2025-01-30,SMB,North America,Starter,Paid Search,18,29.62,335,26.0,0,41.2,0.481,0,0,,2025-12-31
C000250,2022-03-01,Enterprise,APAC,Starter,Paid Search,251,25.54,1401,7.0,0,40.0,0.581,0,0,,2025-12-31
C000251,2022-09-14,Mid-Market,APAC,Enterprise,Paid Search,43,7653.77,1204,24.0,1,63.2,0.548,1,0,,2025-12-31
C000252,2023-12-08,SMB,North America,Free,Paid Search,19,0.0,754,0.0,1,-5.6,0.304,0,1,2024-09-05,2025-12-31
C000253,2022-09-27,Startup,LATAM,Pro,Sales,3,69.51,1191,12.0,1,46.5,0.244,0,1,2023-08-23,2025-12-31
C000254,2023-04-17,Enterprise,APAC,Free,Organic,464,0.0,989,11.0,1,84.9,0.35,0,0,,2025-12-31
C000255,2024-08-02,Startup,Europe,Enterprise,Paid Search,4,593.32,516,4.0,1,69.1,0.611,1,0,,2025-12-31
C000256,2022-07-26,SMB,LATAM,Business,Referral,24,198.05,1254,13.0,0,66.2,0.458,0,0,,2025-12-31
C000257,2024-08-27,Startup,North America,Starter,Paid Search,6,28.27,491,6.0,0,56.1,0.563,0,0,,2025-12-31
C000258,2022-05-28,SMB,North America,Starter,Sales,17,31.41,1313,12.0,1,20.1,0.361,0,0,,2025-12-31
C000259,2022-09-08,SMB,North America,Starter,Organic,19,29.59,1210,10.0,1,16.3,0.355,0,1,2025-04-09,2025-12-31
C000260,2024-04-20,SMB,Europe,Starter,Organic,6,28.49,620,5.0,1,16.4,0.198,0,0,,2025-12-31
C000261,2025-02-08,SMB,North America,Business,Partner,21,179.54,326,22.0,0,6.5,0.737,0,0,,2025-12-31
C000262,2022-09-01,Startup,LATAM,Pro,Paid Search,5,89.56,1217,14.0,1,58.7,0.718,2,0,,2025-12-31
C000263,2023-03-05,Enterprise,North America,Starter,Sales,438,27.29,1032,23.0,1,71.7,0.867,0,0,,2025-12-31
C000264,2025-08-15,Mid-Market,North America,Pro,Paid Search,52,68.62,138,22.0,2,45.9,0.678,0,1,2025-11-20,2025-12-31
C000265,2025-11-16,Enterprise,Europe,Pro,Organic,411,74.18,45,7.0,0,55.1,0.332,0,0,,2025-12-31
C000266,2024-04-10,Startup,North America,Free,Paid Search,1,0.0,630,8.0,1,42.3,0.5,1,0,,2025-12-31
C000267,2023-10-02,SMB,APAC,Free,Paid Search,22,0.0,821,26.0,1,49.2,0.384,0,0,,2025-12-31
C000268,2023-05-12,SMB,North America,Starter,Partner,3,31.76,964,8.0,1,-17.9,0.639,0,0,,2025-12-31
C000269,2024-05-25,Startup,LATAM,Pro,Organic,7,76.11,585,2.0,0,42.9,0.227,0,0,,2025-12-31
C000270,2024-04-25,Startup,APAC,Free,Partner,7,0.0,615,15.0,0,24.4,0.859,1,0,,2025-12-31
C000271,2023-02-26,Mid-Market,North America,Pro,Sales,65,86.0,1039,27.0,0,34.0,0.734,1,0,,2025-12-31
C000272,2022-02-02,SMB,North America,Starter,Paid Search,12,29.08,1428,6.0,0,40.6,0.492,0,0,,2025-12-31
C000273,2022-08-05,Startup,North America,Pro,Partner,1,84.33,1244,17.0,1,17.1,0.484,0,0,,2025-12-31
C000274,2025-10-02,Enterprise,LATAM,Free,Organic,426,0.0,90,9.0,0,8.1,0.382,0,0,,2025-12-31
C000275,2023-08-21,SMB,APAC,Pro,Referral,3,75.32,863,10.0,2,16.4,0.529,0,0,,2025-12-31
C000276,2023-11-21,Mid-Market,Europe,Free,Organic,39,0.0,771,12.0,4,-1.2,0.555,0,1,2024-06-05,2025-12-31
C000277,2023-10-30,SMB,North America,Starter,Partner,8,33.16,793,4.0,0,6.1,0.342,0,0,,2025-12-31
C000278,2025-01-24,SMB,APAC,Free,Paid Search,12,0.0,341,10.0,1,9.6,0.236,0,1,2025-10-05,2025-12-31
C000279,2022-04-03,Mid-Market,North America,Pro,Organic,60,88.15,1368,7.0,2,-0.9,0.399,0,0,,2025-12-31
C000280,2022-04-29,Mid-Market,APAC,Business,Paid Search,64,206.5,1342,22.0,2,48.2,0.501,0,0,,2025-12-31
C000281,2023-01-30,Enterprise,APAC,Free,Organic,354,0.0,1066,6.0,2,12.5,0.387,1,1,2024-05-19,2025-12-31
C000282,2023-11-27,Enterprise,North America,Business,Sales,487,184.06,765,23.0,1,-11.6,0.425,0,0,,2025-12-31
C000283,2024-08-17,SMB,Europe,Pro,Organic,4,76.19,501,0.0,0,25.0,0.327,0,0,,2025-12-31
C000284,2023-12-03,Mid-Market,North America,Pro,Sales,35,69.75,759,11.0,4,7.2,0.161,0,0,,2025-12-31
C000285,2023-09-23,Mid-Market,North America,Pro,Paid Search,74,68.39,830,7.0,0,71.5,0.279,0,0,,2025-12-31
C000286,2025-09-03,SMB,LATAM,Starter,Organic,21,28.69,119,12.0,2,38.3,0.335,0,0,,2025-12-31
C000287,2022-08-19,SMB,APAC,Pro,Paid Search,17,69.27,1230,21.0,3,-1.8,0.504,1,0,,2025-12-31
C000288,2024-03-28,SMB,APAC,Business,Organic,12,205.12,643,26.0,2,49.2,0.305,1,0,,2025-12-31
C000289,2024-02-15,Startup,Europe,Business,Referral,6,202.81,685,20.0,4,37.1,0.379,0,0,,2025-12-31
C000290,2023-11-09,Mid-Market,North America,Starter,Organic,28,32.87,783,14.0,2,29.0,0.681,0,0,,2025-12-31
C000291,2025-02-28,Startup,APAC,Pro,Referral,2,88.75,306,14.0,0,74.4,0.719,0,0,,2025-12-31
C000292,2023-01-17,Enterprise,Europe,Free,Organic,183,0.0,1079,27.0,1,10.6,0.646,0,0,,2025-12-31
C000293,2025-09-25,SMB,North America,Pro,Organic,19,89.05,97,27.0,0,60.9,0.378,0,0,,2025-12-31
C000294,2023-04-20,Startup,Europe,Free,Organic,1,0.0,986,21.0,1,24.8,0.23,1,0,,2025-12-31
C000295,2024-02-19,Startup,Europe,Starter,Partner,4,31.03,681,4.0,2,34.5,0.577,0,0,,2025-12-31
C000296,2024-01-15,SMB,APAC,Pro,Paid Search,4,80.91,716,7.0,1,16.3,0.136,1,1,2025-12-29,2025-12-31
C000297,2025-04-30,SMB,North America,Business,Sales,21,190.34,245,7.0,2,17.8,0.707,0,0,,2025-12-31
C000298,2023-09-20,Mid-Market,APAC,Free,Paid Search,64,0.0,833,6.0,3,24.1,0.427,1,1,2024-12-22,2025-12-31
C000299,2023-02-11,SMB,North America,Pro,Organic,16,75.53,1054,27.0,0,-12.5,0.692,0,0,,2025-12-31
C000300,2022-01-31,SMB,North America,Pro,Referral,17,79.72,1430,4.0,1,43.7,0.201,0,0,,2025-12-31
C000301,2023-06-05,Startup,North America,Enterprise,Partner,1,168.68,940,23.0,1,37.9,0.44,0,0,,2025-12-31
C000302,2025-03-27,SMB,APAC,Pro,Referral,6,73.5,279,22.0,1,-2.4,0.609,0,0,,2025-12-31
C000303,2022-01-15,Enterprise,North America,Free,Paid Search,284,0.0,1446,14.0,2,51.5,0.218,0,0,,2025-12-31
C000304,2025-07-05,SMB,Europe,Free,Referral,9,0.0,179,8.0,1,71.4,0.58,1,1,2025-09-11,2025-12-31
C000305,2024-02-16,Enterprise,North America,Pro,Organic,219,71.55,684,7.0,2,18.4,0.2,2,0,,2025-12-31
C000306,2022-07-20,Mid-Market,APAC,Starter,Sales,31,26.5,1260,18.0,0,15.4,0.509,0,0,,2025-12-31
C000307,2023-03-09,Mid-Market,APAC,Enterprise,Organic,45,6543.8,1028,18.0,2,62.8,0.117,0,0,,2025-12-31
C000308,2024-03-03,SMB,North America,Enterprise,Referral,5,858.3,668,15.0,1,45.1,0.573,1,0,,2025-12-31
C000309,2023-03-28,Mid-Market,LATAM,Enterprise,Organic,33,4980.09,1009,15.0,1,31.6,0.576,0,0,,2025-12-31
C000310,2022-06-05,Mid-Market,North America,Starter,Referral,52,31.09,1305,23.0,4,55.4,0.273,0,0,,2025-12-31
C000311,2024-08-10,Enterprise,North America,Pro,Referral,455,80.6,508,21.0,3,41.9,0.378,0,1,2024-12-25,2025-12-31
C000312,2024-08-19,Startup,Europe,Pro,Referral,1,79.17,499,21.0,0,70.7,0.304,0,0,,2025-12-31
C000313,2022-06-19,SMB,APAC,Free,Paid Search,15,0.0,1291,7.0,1,34.6,0.461,0,0,,2025-12-31
C000314,2023-02-07,Enterprise,North America,Starter,Paid Search,380,29.68,1058,1.0,1,45.7,0.244,0,0,,2025-12-31
C000315,2022-12-15,Enterprise,Europe,Starter,Referral,495,26.71,1112,12.0,3,62.5,0.603,0,0,,2025-12-31
C000316,2024-07-31,SMB,North America,Starter,Partner,17,33.21,518,9.0,1,-26.2,0.494,0,1,2025-01-20,2025-12-31
C000317,2024-11-10,Mid-Market,Europe,Enterprise,Partner,51,7685.85,416,9.0,0,63.4,0.679,0,0,,2025-12-31
C000318,2024-11-05,SMB,Europe,Business,Organic,24,197.44,421,14.0,1,22.4,0.241,0,0,,2025-12-31
C000319,2025-09-04,SMB,LATAM,Starter,Paid Search,4,27.93,118,25.0,0,47.5,0.609,0,0,,2025-12-31
C000320,2025-01-04,Startup,Europe,Pro,Paid Search,3,84.67,361,22.0,3,76.6,0.41,0,0,,2025-12-31
C000321,2023-04-04,Mid-Market,Europe,Starter,Partner,30,28.69,1002,18.0,2,27.4,0.564,0,0,,2025-12-31
C000322,2022-06-04,SMB,Europe,Starter,Organic,10,27.7,1306,19.0,2,23.6,0.859,1,0,,2025-12-31
C000323,2024-05-28,Enterprise,North America,Free,Paid Search,256,0.0,582,11.0,0,33.6,0.616,1,0,,2025-12-31
C000324,2025-08-02,Startup,North America,Pro,Referral,4,78.82,151,15.0,4,-1.3,0.125,1,0,,2025-12-31
C000325,2025-10-26,Startup,LATAM,Pro,Paid Search,1,67.57,66,12.0,0,90.0,0.069,1,0,,2025-12-31
C000326,2022-11-26,SMB,North America,Business,Sales,23,207.65,1131,22.0,1,33.9,0.496,1,0,,2025-12-31
C000327,2022-12-05,SMB,APAC,Business,Organic,10,178.65,1122,27.0,0,76.1,0.317,0,0,,2025-12-31
C000328,2022-02-23,Mid-Market,North America,Starter,Paid Search,64,33.01,1407,12.0,1,26.7,0.17,0,0,,2025-12-31
C000329,2022-07-22,Startup,APAC,Business,Paid Search,5,213.59,1258,20.0,0,35.9,0.711,0,0,,2025-12-31
C000330,2024-03-04,SMB,North America,Free,Paid Search,12,0.0,667,1.0,1,58.6,0.464,1,0,,2025-12-31
C000331,2024-02-21,Mid-Market,LATAM,Starter,Partner,69,25.17,679,11.0,1,7.4,0.361,1,0,,2025-12-31
C000332,2023-06-15,SMB,APAC,Pro,Organic,15,74.92,930,24.0,1,32.4,0.313,1,0,,2025-12-31
C000333,2023-03-20,SMB,North America,Free,Paid Search,7,0.0,1017,19.0,1,57.7,0.191,0,0,,2025-12-31
C000334,2025-04-01,Startup,APAC,Starter,Organic,6,32.47,274,14.0,1,29.7,0.415,2,0,,2025-12-31
C000335,2023-10-20,SMB,Europe,Starter,Partner,13,31.15,803,5.0,0,22.9,0.402,0,0,,2025-12-31
C000336,2025-03-01,SMB,North America,Free,Referral,5,0.0,305,22.0,1,62.9,0.665,0,0,,2025-12-31
C000337,2025-10-09,SMB,North America,Enterprise,Organic,24,3409.89,83,27.0,3,70.0,0.53,0,0,,2025-12-31
C000338,2023-03-30,Mid-Market,APAC,Starter,Paid Search,40,26.65,1007,10.0,0,74.0,0.65,0,0,,2025-12-31
C000339,2022-10-17,Mid-Market,APAC,Pro,Paid Search,77,85.88,1171,22.0,0,18.1,0.398,0,0,,2025-12-31
C000340,2025-09-24,Enterprise,North America,Enterprise,Referral,135,20772.86,98,16.0,3,20.5,0.433,0,0,,2025-12-31
C000341,2024-06-26,SMB,APAC,Pro,Organic,15,87.49,553,11.0,1,23.2,0.322,0,0,,2025-12-31
C000342,2023-02-21,SMB,North America,Starter,Paid Search,22,25.0,1044,9.0,0,53.0,0.232,1,0,,2025-12-31
C000343,2024-06-08,SMB,North America,Enterprise,Referral,6,992.45,571,14.0,0,5.1,0.173,2,1,2025-02-13,2025-12-31
C000344,2024-01-07,Mid-Market,Europe,Starter,Paid Search,15,29.08,724,11.0,2,6.5,0.558,2,1,2025-01-27,2025-12-31
C000345,2025-07-18,Mid-Market,North America,Starter,Referral,33,31.65,166,17.0,1,17.1,0.556,0,0,,2025-12-31
C000346,2023-01-02,SMB,North America,Pro,Paid Search,9,71.17,1094,4.0,0,11.5,0.632,0,0,,2025-12-31
C000347,2025-11-18,Mid-Market,Europe,Starter,Sales,77,26.37,43,13.0,0,57.1,0.377,0,0,,2025-12-31
C000348,2025-08-31,Enterprise,North America,Business,Organic,99,198.56,122,20.0,0,55.4,0.549,1,0,,2025-12-31
C000349,2022-09-16,SMB,North America,Free,Organic,12,0.0,1202,23.0,1,23.0,0.645,0,0,,2025-12-31
C000350,2022-08-24,Mid-Market,APAC,Pro,Paid Search,74,71.0,1225,7.0,3,30.2,0.264,1,0,,2025-12-31
C000351,2024-02-02,Mid-Market,Europe,Pro,Paid Search,52,88.63,698,16.0,1,-28.5,0.621,0,0,,2025-12-31
C000352,2022-03-06,SMB,APAC,Enterprise,Partner,6,1057.49,1396,8.0,0,23.6,0.243,0,0,,2025-12-31
C000353,2023-03-04,Startup,Europe,Free,Organic,5,0.0,1033,22.0,1,66.1,0.275,0,0,,2025-12-31
C000354,2023-09-15,Mid-Market,Europe,Starter,Organic,43,32.04,838,9.0,2,22.2,0.617,0,0,,2025-12-31
C000355,2025-10-18,SMB,North America,Enterprise,Referral,10,1796.7,74,18.0,1,7.7,0.543,1,0,,2025-12-31
C000356,2025-11-20,Startup,APAC,Pro,Organic,3,72.94,41,12.0,2,69.4,0.324,1,0,,2025-12-31
C000357,2022-08-05,SMB,North America,Free,Referral,19,0.0,1244,7.0,1,7.1,0.161,0,0,,2025-12-31
C000358,2025-06-29,SMB,North America,Free,Partner,18,0.0,185,16.0,1,73.7,0.124,0,0,,2025-12-31
C000359,2022-05-11,SMB,APAC,Business,Organic,16,217.05,1330,17.0,1,100.0,0.497,0,0,,2025-12-31
C000360,2024-12-06,SMB,APAC,Pro,Referral,22,81.43,390,19.0,1,32.3,0.248,1,0,,2025-12-31
C000361,2025-04-24,SMB,Europe,Pro,Referral,16,74.21,251,22.0,2,66.1,0.353,1,1,2025-11-20,2025-12-31
C000362,2025-06-27,SMB,North America,Business,Referral,14,210.48,187,18.0,0,-6.7,0.9,3,0,,2025-12-31
C000363,2022-11-16,Mid-Market,North America,Starter,Organic,62,30.74,1141,23.0,3,-7.8,0.142,0,0,,2025-12-31
C000364,2025-07-01,Enterprise,Europe,Starter,Paid Search,262,30.92,183,11.0,3,15.1,0.275,0,0,,2025-12-31
C000365,2022-06-15,SMB,APAC,Pro,Sales,13,85.16,1295,14.0,0,55.6,0.52,0,0,,2025-12-31
C000366,2024-01-12,Mid-Market,Europe,Business,Partner,42,207.74,719,13.0,4,35.0,0.512,0,0,,2025-12-31
C000367,2023-11-03,SMB,North America,Starter,Organic,13,28.43,789,16.0,4,30.3,0.348,0,0,,2025-12-31
C000368,2023-03-28,SMB,North America,Pro,Organic,9,75.03,1009,3.0,0,2.7,0.113,0,0,,2025-12-31
C000369,2022-02-01,Startup,Europe,Starter,Partner,5,32.56,1429,23.0,2,31.8,0.385,0,0,,2025-12-31
C000370,2025-01-08,Enterprise,APAC,Starter,Referral,496,31.73,357,14.0,2,18.9,0.674,1,0,,2025-12-31
C000371,2023-04-25,SMB,North America,Enterprise,Sales,5,879.35,981,15.0,4,11.9,0.41,0,0,,2025-12-31
C000372,2024-08-04,SMB,North America,Free,Sales,16,0.0,514,24.0,0,9.8,0.165,0,0,,2025-12-31
C000373,2023-08-10,Enterprise,North America,Free,Paid Search,254,0.0,874,13.0,2,39.8,0.274,1,1,2024-12-28,2025-12-31
C000374,2023-06-19,Mid-Market,North America,Business,Partner,50,190.3,926,12.0,1,17.0,0.668,0,0,,2025-12-31
C000375,2025-06-21,Enterprise,Europe,Starter,Organic,353,32.27,193,15.0,0,34.8,0.782,0,0,,2025-12-31
C000376,2022-05-16,Mid-Market,North America,Starter,Organic,48,27.53,1325,26.0,2,-9.2,0.511,0,0,,2025-12-31
C000377,2024-11-19,Mid-Market,Europe,Business,Organic,27,225.29,407,7.0,0,47.6,0.393,0,0,,2025-12-31
C000378,2024-12-03,SMB,APAC,Starter,Sales,10,31.69,393,4.0,2,41.0,0.596,0,0,,2025-12-31
C000379,2023-06-28,SMB,LATAM,Pro,Organic,15,87.74,917,3.0,2,29.2,0.289,1,0,,2025-12-31
C000380,2023-01-11,Enterprise,LATAM,Starter,Paid Search,87,25.58,1085,20.0,2,39.0,0.565,1,0,,2025-12-31
C000381,2022-01-08,Mid-Market,North America,Free,Paid Search,69,0.0,1453,0.0,0,58.4,0.262,0,0,,2025-12-31
C000382,2025-09-01,Enterprise,North America,Pro,Paid Search,87,75.92,121,19.0,0,-1.2,0.25,0,0,,2025-12-31
C000383,2025-09-17,SMB,North America,Starter,Paid Search,20,25.35,105,24.0,5,36.7,0.113,0,1,2025-12-20,2025-12-31
C000384,2022-12-11,Mid-Market,APAC,Business,Organic,36,206.37,1116,19.0,0,2.4,0.582,0,0,,2025-12-31
C000385,2022-02-15,SMB,North America,Enterprise,Paid Search,5,886.39,1415,4.0,2,37.2,0.394,0,0,,2025-12-31
C000386,2022-06-25,Mid-Market,North America,Business,Paid Search,44,212.61,1285,18.0,1,28.5,0.453,0,0,,2025-12-31
C000387,2022-04-07,Enterprise,North America,Starter,Referral,347,30.79,1364,12.0,1,34.4,0.647,0,0,,2025-12-31
C000388,2025-04-03,Startup,North America,Starter,Referral,6,32.84,272,0.0,2,56.2,0.22,0,1,2025-08-21,2025-12-31
C000389,2025-06-29,Enterprise,APAC,Business,Referral,324,226.89,185,5.0,1,55.5,0.171,0,0,,2025-12-31
C000390,2022-08-08,Mid-Market,Europe,Pro,Paid Search,34,86.68,1241,20.0,1,62.2,0.788,0,0,,2025-12-31
C000391,2024-12-03,Mid-Market,Europe,Pro,Organic,69,85.73,393,15.0,2,25.1,0.374,0,0,,2025-12-31
C000392,2022-09-14,Startup,LATAM,Business,Paid Search,6,190.07,1204,13.0,0,52.6,0.442,0,0,,2025-12-31
C000393,2023-06-10,SMB,North America,Starter,Sales,15,28.68,935,21.0,3,47.7,0.481,0,0,,2025-12-31
C000394,2024-05-07,SMB,North America,Free,Organic,20,0.0,603,14.0,1,25.7,0.103,0,1,2025-05-03,2025-12-31
C000395,2024-10-26,Startup,North America,Pro,Organic,5,78.5,431,27.0,0,37.9,0.582,0,0,,2025-12-31
C000396,2025-06-04,Enterprise,Europe,Pro,Sales,142,86.28,210,1.0,1,31.7,0.621,0,0,,2025-12-31
C000397,2022-03-06,Startup,Europe,Starter,Sales,1,33.29,1396,8.0,2,69.9,0.276,0,0,,2025-12-31
C000398,2022-10-08,Mid-Market,North America,Pro,Organic,43,72.03,1180,5.0,2,55.3,0.379,0,1,2025-10-14,2025-12-31
C000399,2023-02-06,SMB,LATAM,Business,Referral,23,216.24,1059,11.0,2,26.6,0.506,1,0,,2025-12-31
C000400,2023-03-20,SMB,North America,Starter,Paid Search,13,29.97,1017,25.0,1,24.9,0.441,1,0,,2025-12-31
C000401,2025-11-28,Mid-Market,North America,Starter,Paid Search,40,30.97,33,11.0,0,58.9,0.566,1,0,,2025-12-31
C000402,2025-01-16,Startup,Europe,Pro,Paid Search,4,79.01,349,8.0,2,68.5,0.414,0,0,,2025-12-31
C000403,2023-04-04,Mid-Market,LATAM,Business,Sales,47,210.71,1002,2.0,1,42.9,0.312,0,0,,2025-12-31
C000404,2025-10-21,Startup,Europe,Enterprise,Organic,2,331.62,71,11.0,3,51.5,0.363,0,0,,2025-12-31
C000405,2023-12-16,Mid-Market,LATAM,Free,Referral,79,0.0,746,6.0,0,67.6,0.454,0,0,,2025-12-31
C000406,2023-12-18,SMB,North America,Business,Organic,9,225.92,744,5.0,2,30.6,0.411,3,0,,2025-12-31
C000407,2023-09-13,Startup,Europe,Business,Partner,3,171.88,840,3.0,1,37.1,0.363,0,1,2025-07-04,2025-12-31
C000408,2022-07-25,Enterprise,APAC,Pro,Partner,338,74.17,1255,17.0,0,47.2,0.636,1,0,,2025-12-31
C000409,2025-08-29,Startup,Europe,Starter,Referral,7,30.26,124,19.0,2,24.3,0.107,0,1,2025-12-29,2025-12-31
C000410,2022-01-20,SMB,North America,Free,Sales,12,0.0,1441,20.0,4,77.5,0.359,0,0,,2025-12-31
C000411,2022-09-07,SMB,LATAM,Pro,Referral,23,77.81,1211,1.0,1,24.0,0.33,0,0,,2025-12-31
C000412,2022-11-25,Mid-Market,North America,Starter,Referral,79,28.36,1132,25.0,1,36.5,0.465,1,0,,2025-12-31
C000413,2023-02-04,SMB,Europe,Starter,Organic,24,31.42,1061,14.0,0,82.9,0.29,0,0,,2025-12-31
C000414,2022-07-08,SMB,APAC,Enterprise,Sales,7,969.93,1272,15.0,2,-11.5,0.272,0,0,,2025-12-31
C000415,2022-01-26,SMB,LATAM,Starter,Paid Search,3,28.56,1435,24.0,1,40.4,0.33,0,0,,2025-12-31
C000416,2024-08-27,Mid-Market,LATAM,Enterprise,Paid Search,38,6376.51,491,7.0,0,18.5,0.336,0,0,,2025-12-31
C000417,2025-10-18,Mid-Market,APAC,Pro,Paid Search,67,76.85,74,14.0,0,35.0,0.452,0,0,,2025-12-31
C000418,2022-06-24,Startup,North America,Business,Paid Search,2,173.03,1286,1.0,3,4.9,0.328,0,0,,2025-12-31
C000419,2023-03-01,Enterprise,LATAM,Starter,Partner,228,32.91,1036,13.0,1,25.7,0.4,0,0,,2025-12-31
C000420,2023-12-26,SMB,Europe,Pro,Paid Search,17,76.13,736,7.0,0,35.6,0.385,1,0,,2025-12-31
C000421,2025-08-19,Startup,Europe,Pro,Organic,5,89.44,134,5.0,1,41.0,0.798,0,1,2025-12-16,2025-12-31
C000422,2024-09-19,Enterprise,North America,Enterprise,Sales,430,77400.89,468,17.0,1,57.4,0.313,1,0,,2025-12-31
C000423,2024-12-31,Mid-Market,APAC,Starter,Sales,25,25.84,365,3.0,1,-23.1,0.376,1,0,,2025-12-31
C000424,2024-04-10,SMB,Europe,Starter,Paid Search,20,30.2,630,27.0,2,31.9,0.264,0,0,,2025-12-31
C000425,2023-08-20,Enterprise,APAC,Enterprise,Sales,403,60281.39,864,6.0,0,30.6,0.099,1,1,2024-05-06,2025-12-31
C000426,2022-10-13,SMB,North America,Free,Paid Search,5,0.0,1175,2.0,1,33.4,0.089,0,0,,2025-12-31
C000427,2025-05-20,SMB,North America,Pro,Paid Search,7,80.46,225,12.0,0,35.8,0.41,0,0,,2025-12-31
C000428,2025-02-23,SMB,Europe,Free,Sales,22,0.0,311,10.0,1,14.2,0.351,0,1,2025-05-30,2025-12-31
C000429,2022-02-05,Mid-Market,North America,Free,Partner,35,0.0,1425,18.0,0,-3.7,0.71,0,0,,2025-12-31
C000430,2024-10-20,SMB,APAC,Pro,Referral,14,83.2,437,18.0,1,40.4,0.219,0,0,,2025-12-31
C000431,2022-05-01,SMB,North America,Pro,Paid Search,18,84.53,1340,16.0,1,10.1,0.488,0,0,,2025-12-31
C000432,2024-11-22,Mid-Market,Europe,Pro,Paid Search,68,85.89,404,16.0,1,45.1,0.34,0,0,,2025-12-31
C000433,2025-03-27,SMB,North America,Pro,Organic,9,68.75,279,21.0,1,11.6,0.238,1,0,,2025-12-31
C000434,2022-07-07,Startup,North America,Business,Sales,6,190.8,1273,18.0,2,52.3,0.278,2,0,,2025-12-31
C000435,2023-09-13,SMB,Europe,Enterprise,Organic,5,825.69,840,3.0,0,33.6,0.651,0,1,2024-05-03,2025-12-31
C000436,2022-06-26,SMB,North America,Starter,Paid Search,14,31.4,1284,12.0,1,35.4,0.286,0,1,2025-07-01,2025-12-31
