event_id,customer_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,category,channel,csat,resolved_hours,age_hours,is_open,sla_breach,sla_status,segment,region,plan
E00000133,C000081,2025-11-09 07:26:00,2025-11-09 16:28:20,2025-11-10 07:26:00,2025-11-09,resolved,high,Bug,Bug,chat,4.0,9.0,9.04,0,False,within_sla,Enterprise,North America,Starter
E00000134,C000081,2025-10-02 06:43:00,2025-10-02 19:31:35,2025-10-05 06:43:00,2025-10-02,resolved,low,Billing,Billing,phone,3.0,12.8,12.81,0,False,within_sla,Enterprise,North America,Starter
E00000135,C000081,2025-10-30 07:20:00,2025-10-31 01:42:16,2025-11-02 07:20:00,2025-10-30,resolved,low,Bug,Bug,chat,4.0,18.4,18.37,0,False,within_sla,Enterprise,North America,Starter
E00000136,C000082,2024-01-13 08:45:00,2024-01-13 22:29:11,2024-01-14 08:45:00,2024-01-13,resolved,high,Billing,Billing,email,4.0,13.7,13.74,0,False,within_sla,Startup,APAC,Starter
E00000137,C000084,2025-09-04 00:51:00,2025-09-04 17:20:19,2025-09-05 00:51:00,2025-09-04,resolved,high,Outage,Outage,chat,4.0,16.5,16.49,0,False,within_sla,Mid-Market,APAC,Business
E00000138,C000084,2025-09-01 22:35:00,2025-09-02 21:16:33,2025-09-02 06:35:00,2025-09-01,resolved,critical,How-to,How-to,portal,1.0,22.7,22.69,0,True,beyond_sla,Mid-Market,APAC,Business
E00000139,C000084,2025-10-05 13:15:00,2025-10-07 04:02:20,2025-10-08 13:15:00,2025-10-05,resolved,low,How-to,How-to,chat,5.0,38.8,38.79,0,False,within_sla,Mid-Market,APAC,Business
E00000140,C000085,2025-04-23 07:07:00,2025-04-23 17:14:13,2025-04-25 07:07:00,2025-04-23,resolved,medium,Billing,Billing,chat,5.0,10.1,10.12,0,False,within_sla,Enterprise,Europe,Pro
E00000141,C000086,2025-03-22 02:59:00,2025-03-22 17:21:02,2025-03-24 02:59:00,2025-03-22,resolved,medium,How-to,How-to,email,5.0,14.4,14.37,0,False,within_sla,SMB,North America,Starter
E00000142,C000086,2025-01-02 22:38:00,2025-01-04 14:06:07,2025-01-04 22:38:00,2025-01-02,resolved,medium,Billing,Billing,email,5.0,39.5,39.47,0,False,within_sla,SMB,North America,Starter
E00000143,C000087,2023-12-27 19:01:00,2023-12-29 10:24:17,2023-12-29 19:01:00,2023-12-27,resolved,medium,How-to,How-to,email,3.0,39.4,39.39,0,False,within_sla,Mid-Market,North America,Free
E00000144,C000088,2024-05-19 15:56:00,2024-05-19 21:17:03,2024-05-19 23:56:00,2024-05-19,resolved,critical,How-to,How-to,email,3.0,5.4,5.35,0,False,within_sla,Mid-Market,LATAM,Pro
E00000145,C000089,2025-07-24 12:17:00,2025-07-25 16:08:41,2025-07-26 12:17:00,2025-07-24,resolved,medium,Bug,Bug,phone,4.0,27.9,27.86,0,False,within_sla,SMB,Europe,Pro
E00000146,C000091,2024-08-12 18:54:00,2024-08-13 08:41:24,2024-08-15 18:54:00,2024-08-12,resolved,low,Bug,Bug,portal,4.0,13.8,13.79,0,False,within_sla,SMB,North America,Pro
E00000147,C000091,2023-09-19 12:35:00,2023-09-19 17:58:30,2023-09-21 12:35:00,2023-09-19,resolved,medium,How-to,How-to,email,4.0,5.4,5.39,0,False,within_sla,SMB,North America,Pro
E00000148,C000092,2025-10-09 01:09:00,2025-10-14 23:54:11,2025-10-12 01:09:00,2025-10-09,resolved,low,Billing,Billing,chat,3.0,142.8,142.75,0,True,beyond_sla,Startup,LATAM,Business
E00000149,C000092,2025-03-18 17:49:00,,2025-03-21 17:49:00,2025-03-18,pending,low,Feature Request,Feature Request,phone,,,6918.18,1,True,pending_beyond_sla,Startup,LATAM,Business
E00000150,C000096,2024-03-14 20:11:00,2024-03-16 22:49:56,2024-03-17 20:11:00,2024-03-14,resolved,low,Billing,Billing,chat,4.0,50.6,50.65,0,False,within_sla,Startup,APAC,Business
E00000151,C000096,2023-04-04 07:15:00,,2023-04-07 07:15:00,2023-04-04,pending,low,Bug,Bug,chat,,,24064.75,1,True,pending_beyond_sla,Startup,APAC,Business
E00000152,C000096,2024-03-17 08:02:00,2024-03-17 11:37:59,2024-03-20 08:02:00,2024-03-17,resolved,low,How-to,How-to,phone,4.0,3.6,3.6,0,False,within_sla,Startup,APAC,Business
E00000153,C000097,2025-07-22 07:05:00,2025-07-22 09:20:07,2025-07-22 15:05:00,2025-07-22,resolved,critical,Billing,Billing,chat,5.0,2.3,2.25,0,False,within_sla,Enterprise,North America,Enterprise
E00000154,C000097,2024-02-26 20:30:00,2024-02-27 00:59:30,2024-02-27 20:30:00,2024-02-26,resolved,high,How-to,How-to,phone,3.0,4.5,4.49,0,False,within_sla,Enterprise,North America,Enterprise
E00000155,C000100,2025-05-01 07:39:00,,2025-05-04 07:39:00,2025-05-01,pending,low,Bug,Bug,portal,,,5872.35,1,True,pending_beyond_sla,Startup,Europe,Starter
E00000156,C000100,2025-11-26 22:25:00,2025-11-27 04:16:26,2025-11-29 22:25:00,2025-11-26,resolved,low,Bug,Bug,email,3.0,5.9,5.86,0,False,within_sla,Startup,Europe,Starter
E00000157,C000100,2022-12-20 16:11:00,2022-12-21 10:09:22,2022-12-23 16:11:00,2022-12-20,resolved,low,Feature Request,Feature Request,email,5.0,18.0,17.97,0,False,within_sla,Startup,Europe,Starter
E00000158,C000101,2025-07-12 16:09:00,2025-07-13 21:05:20,2025-07-15 16:09:00,2025-07-12,resolved,low,How-to,How-to,portal,3.0,28.9,28.94,0,False,within_sla,SMB,LATAM,Business
E00000159,C000102,2024-08-07 17:11:00,2024-08-08 02:17:49,2024-08-08 17:11:00,2024-08-07,resolved,high,How-to,How-to,chat,3.0,9.1,9.11,0,False,within_sla,SMB,LATAM,Enterprise
E00000160,C000102,2025-07-16 08:31:00,2025-07-16 12:58:28,2025-07-19 08:31:00,2025-07-16,resolved,low,Outage,Outage,phone,3.0,4.5,4.46,0,False,within_sla,SMB,LATAM,Enterprise
E00000161,C000103,2025-09-25 09:55:00,2025-09-26 10:46:19,2025-09-27 09:55:00,2025-09-25,resolved,medium,Bug,Bug,chat,5.0,24.9,24.86,0,False,within_sla,SMB,Europe,Enterprise
E00000162,C000104,2023-09-11 10:32:00,2023-09-13 15:01:42,2023-09-12 10:32:00,2023-09-11,resolved,high,Bug,Bug,portal,3.0,52.5,52.5,0,True,beyond_sla,SMB,Europe,Starter
E00000163,C000104,2025-07-02 22:08:00,2025-07-02 22:53:53,2025-07-04 22:08:00,2025-07-02,resolved,medium,How-to,How-to,portal,5.0,0.8,0.76,0,False,within_sla,SMB,Europe,Starter
E00000164,C000104,2025-04-10 01:01:00,2025-04-12 19:08:23,2025-04-13 01:01:00,2025-04-10,resolved,low,How-to,How-to,chat,5.0,66.1,66.12,0,False,within_sla,SMB,Europe,Starter
E00000165,C000107,2025-08-15 13:00:00,2025-08-17 17:29:44,2025-08-18 13:00:00,2025-08-15,resolved,low,Bug,Bug,email,3.0,52.5,52.5,0,False,within_sla,SMB,APAC,Pro
E00000166,C000107,2025-05-16 16:00:00,,2025-05-18 16:00:00,2025-05-16,pending,medium,How-to,How-to,email,,,5504.0,1,True,pending_beyond_sla,SMB,APAC,Pro
E00000167,C000107,2025-09-07 15:37:00,2025-09-09 20:18:16,2025-09-10 15:37:00,2025-09-07,resolved,low,Billing,Billing,phone,4.0,52.7,52.69,0,False,within_sla,SMB,APAC,Pro
E00000168,C000109,2025-03-02 19:16:00,,2025-03-03 19:16:00,2025-03-02,pending,high,Billing,Billing,chat,,,7300.73,1,True,pending_beyond_sla,SMB,North America,Starter
E00000169,C000109,2025-02-14 18:57:00,2025-02-17 09:37:55,2025-02-17 18:57:00,2025-02-14,resolved,low,Bug,Bug,phone,5.0,62.7,62.68,0,False,within_sla,SMB,North America,Starter
E00000170,C000110,2025-08-24 22:15:00,2025-08-27 15:04:53,2025-08-27 22:15:00,2025-08-24,resolved,low,How-to,How-to,email,3.0,64.8,64.83,0,False,within_sla,Mid-Market,APAC,Business
E00000171,C000111,2024-12-05 23:56:00,,2024-12-07 23:56:00,2024-12-05,pending,medium,How-to,How-to,email,,,9384.07,1,True,pending_beyond_sla,Startup,APAC,Pro
E00000172,C000111,2025-02-07 02:52:00,2025-02-07 08:38:05,2025-02-08 02:52:00,2025-02-07,resolved,high,Billing,Billing,email,5.0,5.8,5.77,0,False,within_sla,Startup,APAC,Pro
E00000173,C000112,2025-05-15 21:12:00,2025-05-17 19:12:09,2025-05-18 21:12:00,2025-05-15,resolved,low,How-to,How-to,email,3.0,46.0,46.0,0,False,within_sla,Startup,APAC,Starter
E00000174,C000112,2025-03-14 07:06:00,2025-03-15 21:07:21,2025-03-15 07:06:00,2025-03-14,closed_unresolved,high,How-to,How-to,email,2.0,38.0,38.02,0,True,beyond_sla,Startup,APAC,Starter
E00000175,C000113,2025-04-13 13:45:00,2025-04-14 08:40:54,2025-04-14 13:45:00,2025-04-13,resolved,high,Bug,Bug,portal,3.0,18.9,18.93,0,False,within_sla,SMB,Europe,Free
E00000176,C000113,2025-09-05 16:16:00,2025-09-07 11:42:25,2025-09-07 16:16:00,2025-09-05,resolved,medium,Feature Request,Feature Request,email,4.0,43.4,43.44,0,False,within_sla,SMB,Europe,Free
E00000177,C000114,2025-07-01 05:44:00,2025-07-02 19:41:01,2025-07-03 05:44:00,2025-07-01,resolved,medium,How-to,How-to,phone,5.0,38.0,37.95,0,False,within_sla,SMB,Europe,Pro
E00000178,C000115,2024-02-21 10:44:00,2024-02-23 11:39:55,2024-02-24 10:44:00,2024-02-21,resolved,low,Bug,Bug,email,4.0,48.9,48.93,0,False,within_sla,Mid-Market,Europe,Starter
E00000179,C000115,2025-02-11 16:48:00,2025-02-15 18:27:57,2025-02-13 16:48:00,2025-02-11,closed_unresolved,medium,Billing,Billing,chat,1.0,97.7,97.67,0,True,beyond_sla,Mid-Market,Europe,Starter
E00000180,C000116,2025-11-27 00:57:00,2025-12-01 10:14:30,2025-11-29 00:57:00,2025-11-27,resolved,medium,Bug,Bug,portal,3.0,105.3,105.29,0,True,beyond_sla,SMB,APAC,Business
E00000181,C000116,2024-10-20 21:37:00,2024-10-21 13:53:27,2024-10-21 21:37:00,2024-10-20,resolved,high,Outage,Outage,chat,3.0,16.3,16.27,0,False,within_sla,SMB,APAC,Business
E00000182,C000116,2024-09-27 07:49:00,2024-09-27 08:35:21,2024-09-28 07:49:00,2024-09-27,resolved,high,Feature Request,Feature Request,chat,4.0,0.8,0.77,0,False,within_sla,SMB,APAC,Business
E00000183,C000118,2023-08-08 11:46:00,2023-08-09 02:07:50,2023-08-11 11:46:00,2023-08-08,resolved,low,Bug,Bug,phone,5.0,14.4,14.36,0,False,within_sla,Startup,APAC,Pro
E00000184,C000118,2022-11-05 18:42:00,,2022-11-07 18:42:00,2022-11-05,escalated,medium,Bug,Bug,chat,,,27653.3,1,True,pending_beyond_sla,Startup,APAC,Pro
E00000185,C000119,2024-06-03 09:19:00,2024-06-06 01:55:23,2024-06-06 09:19:00,2024-06-03,resolved,low,How-to,How-to,email,4.0,64.6,64.61,0,False,within_sla,Startup,APAC,Starter
E00000186,C000119,2023-07-05 03:00:00,2023-07-05 22:24:03,2023-07-07 03:00:00,2023-07-05,resolved,medium,How-to,How-to,phone,5.0,19.4,19.4,0,False,within_sla,Startup,APAC,Starter
E00000187,C000119,2025-10-06 15:31:00,2025-10-15 06:37:47,2025-10-09 15:31:00,2025-10-06,resolved,low,Billing,Billing,email,3.0,207.1,207.11,0,True,beyond_sla,Startup,APAC,Starter
E00000188,C000120,2024-06-07 07:21:00,2024-06-08 06:18:59,2024-06-10 07:21:00,2024-06-07,resolved,low,Billing,Billing,email,5.0,23.0,22.97,0,False,within_sla,Startup,APAC,Enterprise
E00000189,C000120,2024-03-21 20:56:00,2024-03-27 19:47:51,2024-03-23 20:56:00,2024-03-21,closed_unresolved,medium,Bug,Bug,chat,2.0,142.9,142.86,0,True,beyond_sla,Startup,APAC,Enterprise
E00000190,C000120,2023-09-05 00:04:00,2023-09-05 13:44:02,2023-09-06 00:04:00,2023-09-05,resolved,high,Billing,Billing,email,3.0,13.7,13.67,0,False,within_sla,Startup,APAC,Enterprise
E00000191,C000120,2023-11-13 14:47:00,2023-11-21 17:15:43,2023-11-16 14:47:00,2023-11-13,resolved,low,How-to,How-to,chat,3.0,194.5,194.48,0,True,beyond_sla,Startup,APAC,Enterprise
E00000192,C000121,2025-06-14 00:09:00,2025-06-14 01:02:21,2025-06-16 00:09:00,2025-06-14,resolved,medium,Bug,Bug,email,4.0,0.9,0.89,0,False,within_sla,Startup,North America,Pro
E00000193,C000121,2025-08-28 18:36:00,2025-08-30 22:47:14,2025-08-31 18:36:00,2025-08-28,resolved,low,How-to,How-to,phone,4.0,52.2,52.19,0,False,within_sla,Startup,North America,Pro
E00000194,C000121,2024-04-07 02:49:00,2024-04-09 01:18:15,2024-04-08 02:49:00,2024-04-07,resolved,high,Feature Request,Feature Request,email,3.0,46.5,46.49,0,True,beyond_sla,Startup,North America,Pro
E00000195,C000121,2024-02-13 02:35:00,2024-02-13 11:42:22,2024-02-14 02:35:00,2024-02-13,resolved,high,Outage,Outage,phone,4.0,9.1,9.12,0,False,within_sla,Startup,North America,Pro
E00000196,C000123,2025-07-17 21:24:00,2025-07-18 12:06:29,2025-07-18 21:24:00,2025-07-17,resolved,high,How-to,How-to,email,4.0,14.7,14.71,0,False,within_sla,Mid-Market,North America,Business
E00000197,C000123,2024-09-07 04:39:00,,2024-09-10 04:39:00,2024-09-07,escalated,low,How-to,How-to,chat,,,11539.35,1,True,pending_beyond_sla,Mid-Market,North America,Business
E00000198,C000124,2024-04-03 23:42:00,2024-04-05 13:32:00,2024-04-06 23:42:00,2024-04-03,resolved,low,Feature Request,Feature Request,portal,4.0,37.8,37.83,0,False,within_sla,Startup,North America,Pro
E00000199,C000124,2025-02-28 01:06:00,2025-03-01 22:33:46,2025-03-02 01:06:00,2025-02-28,resolved,medium,How-to,How-to,email,3.0,45.5,45.46,0,False,within_sla,Startup,North America,Pro
E00000200,C000125,2025-11-08 08:56:00,2025-11-09 10:00:55,2025-11-10 08:56:00,2025-11-08,resolved,medium,How-to,How-to,phone,4.0,25.1,25.08,0,False,within_sla,SMB,Europe,Enterprise
E00000201,C000125,2025-08-17 08:41:00,2025-08-19 00:31:27,2025-08-18 08:41:00,2025-08-17,resolved,high,How-to,How-to,phone,1.0,39.8,39.84,0,True,beyond_sla,SMB,Europe,Enterprise
E00000202,C000126,2025-07-28 13:50:00,2025-07-29 10:36:33,2025-07-29 13:50:00,2025-07-28,resolved,high,Bug,Bug,email,4.0,20.8,20.78,0,False,within_sla,SMB,North America,Pro
E00000203,C000126,2024-09-27 03:36:00,2024-09-28 09:50:18,2024-09-29 03:36:00,2024-09-27,resolved,medium,How-to,How-to,chat,3.0,30.2,30.24,0,False,within_sla,SMB,North America,Pro
E00000204,C000127,2024-07-24 11:54:00,2024-07-26 12:58:09,2024-07-27 11:54:00,2024-07-24,resolved,low,Billing,Billing,email,5.0,49.1,49.07,0,False,within_sla,SMB,LATAM,Pro
E00000205,C000127,2023-09-09 05:12:00,2023-09-10 04:03:52,2023-09-11 05:12:00,2023-09-09,resolved,medium,How-to,How-to,portal,4.0,22.9,22.86,0,False,within_sla,SMB,LATAM,Pro
E00000206,C000128,2025-04-03 03:40:00,2025-04-03 17:17:51,2025-04-04 03:40:00,2025-04-03,resolved,high,How-to,How-to,email,4.0,13.6,13.63,0,False,within_sla,Mid-Market,LATAM,Starter
E00000207,C000128,2025-07-02 03:25:00,2025-07-04 17:38:10,2025-07-05 03:25:00,2025-07-02,resolved,low,Feature Request,Feature Request,portal,3.0,62.2,62.22,0,False,within_sla,Mid-Market,LATAM,Starter
E00000208,C000128,2025-05-23 23:29:00,,2025-05-26 23:29:00,2025-05-23,escalated,low,Bug,Bug,phone,,,5328.52,1,True,pending_beyond_sla,Mid-Market,LATAM,Starter
E00000209,C000128,2025-02-05 15:52:00,2025-02-07 19:00:27,2025-02-08 15:52:00,2025-02-05,resolved,low,Billing,Billing,email,4.0,51.1,51.14,0,False,within_sla,Mid-Market,LATAM,Starter
E00000210,C000128,2025-04-22 02:14:00,2025-04-22 17:37:48,2025-04-23 02:14:00,2025-04-22,resolved,high,Billing,Billing,chat,5.0,15.4,15.4,0,False,within_sla,Mid-Market,LATAM,Starter
E00000211,C000129,2024-06-29 16:58:00,2024-06-30 02:17:39,2024-06-30 16:58:00,2024-06-29,resolved,high,How-to,How-to,chat,4.0,9.3,9.33,0,False,within_sla,Mid-Market,North America,Starter
E00000212,C000129,2024-05-19 01:05:00,2024-05-21 09:16:36,2024-05-22 01:05:00,2024-05-19,resolved,low,Billing,Billing,email,5.0,56.2,56.19,0,False,within_sla,Mid-Market,North America,Starter
E00000213,C000130,2025-07-18 12:35:00,2025-07-20 00:25:42,2025-07-20 12:35:00,2025-07-18,resolved,medium,Feature Request,Feature Request,email,5.0,35.8,35.84,0,False,within_sla,Mid-Market,APAC,Business
E00000214,C000130,2025-02-14 07:23:00,2025-02-15 15:10:10,2025-02-15 07:23:00,2025-02-14,resolved,high,Bug,Bug,email,3.0,31.8,31.79,0,True,beyond_sla,Mid-Market,APAC,Business
E00000215,C000131,2025-04-14 08:53:00,2025-04-14 23:24:34,2025-04-15 08:53:00,2025-04-14,resolved,high,Bug,Bug,phone,5.0,14.5,14.53,0,False,within_sla,Enterprise,Europe,Starter
E00000216,C000131,2024-07-16 14:58:00,,2024-07-17 14:58:00,2024-07-16,pending,high,Bug,Bug,phone,,,12801.03,1,True,pending_beyond_sla,Enterprise,Europe,Starter
E00000217,C000131,2025-06-11 15:02:00,2025-06-19 06:56:56,2025-06-14 15:02:00,2025-06-11,resolved,low,Outage,Outage,portal,3.0,183.9,183.92,0,True,beyond_sla,Enterprise,Europe,Starter
E00000218,C000131,2025-04-18 01:18:00,2025-04-19 03:29:20,2025-04-20 01:18:00,2025-04-18,resolved,medium,Outage,Outage,portal,3.0,26.2,26.19,0,False,within_sla,Enterprise,Europe,Starter
E00000219,C000131,2025-07-17 17:17:00,2025-07-25 05:29:02,2025-07-20 17:17:00,2025-07-17,resolved,low,Billing,Billing,phone,1.0,180.2,180.2,0,True,beyond_sla,Enterprise,Europe,Starter
E00000220,C000132,2025-05-04 22:02:00,2025-05-07 05:19:33,2025-05-07 22:02:00,2025-05-04,resolved,low,How-to,How-to,portal,4.0,55.3,55.29,0,False,within_sla,SMB,APAC,Pro
E00000221,C000134,2024-08-20 22:37:00,2024-08-21 05:12:38,2024-08-21 06:37:00,2024-08-20,resolved,critical,How-to,How-to,chat,3.0,6.6,6.59,0,False,within_sla,SMB,Europe,Starter
E00000222,C000134,2025-10-14 03:21:00,2025-10-19 12:35:53,2025-10-16 03:21:00,2025-10-14,resolved,medium,How-to,How-to,chat,2.0,129.2,129.25,0,True,beyond_sla,SMB,Europe,Starter
E00000223,C000135,2025-09-20 09:38:00,2025-09-22 05:56:48,2025-09-23 09:38:00,2025-09-20,resolved,low,Feature Request,Feature Request,phone,4.0,44.3,44.31,0,False,within_sla,SMB,North America,Free
E00000224,C000135,2025-09-23 06:09:00,2025-09-24 22:20:53,2025-09-25 06:09:00,2025-09-23,resolved,medium,Bug,Bug,chat,4.0,40.2,40.2,0,False,within_sla,SMB,North America,Free
E00000225,C000136,2024-02-22 10:26:00,2024-02-25 03:35:14,2024-02-25 10:26:00,2024-02-22,resolved,low,Bug,Bug,chat,3.0,65.2,65.15,0,False,within_sla,SMB,North America,Pro
E00000226,C000136,2025-05-31 06:35:00,2025-05-31 20:51:26,2025-06-02 06:35:00,2025-05-31,resolved,medium,How-to,How-to,chat,3.0,14.3,14.27,0,False,within_sla,SMB,North America,Pro
E00000227,C000136,2024-11-19 06:24:00,2024-11-24 11:48:01,2024-11-21 06:24:00,2024-11-19,resolved,medium,How-to,How-to,chat,3.0,125.4,125.4,0,True,beyond_sla,SMB,North America,Pro
E00000228,C000137,2025-04-20 01:13:00,2025-04-20 05:39:12,2025-04-20 09:13:00,2025-04-20,resolved,critical,Feature Request,Feature Request,email,3.0,4.4,4.44,0,False,within_sla,SMB,Europe,Free
E00000229,C000137,2025-09-12 23:48:00,2025-09-13 01:11:09,2025-09-14 23:48:00,2025-09-12,resolved,medium,Bug,Bug,phone,3.0,1.4,1.39,0,False,within_sla,SMB,Europe,Free
E00000230,C000138,2025-06-28 18:39:00,2025-07-01 06:45:26,2025-06-29 18:39:00,2025-06-28,closed_unresolved,high,How-to,How-to,email,1.0,60.1,60.11,0,True,beyond_sla,Mid-Market,LATAM,Business
E00000231,C000140,2024-06-25 08:25:00,2024-06-27 05:07:03,2024-06-26 08:25:00,2024-06-25,resolved,high,How-to,How-to,phone,1.0,44.7,44.7,0,True,beyond_sla,Mid-Market,North America,Pro
E00000232,C000141,2025-12-03 23:21:00,2025-12-04 23:35:10,2025-12-05 23:21:00,2025-12-03,resolved,medium,How-to,How-to,email,4.0,24.2,24.24,0,False,within_sla,SMB,North America,Pro
E00000233,C000141,2025-12-14 07:51:00,2025-12-16 04:35:52,2025-12-15 07:51:00,2025-12-14,resolved,high,Outage,Outage,phone,4.0,44.7,44.75,0,True,beyond_sla,SMB,North America,Pro
E00000234,C000142,2024-12-16 07:07:00,2024-12-17 20:55:45,2024-12-19 07:07:00,2024-12-16,resolved,low,How-to,How-to,email,4.0,37.8,37.81,0,False,within_sla,SMB,LATAM,Pro
E00000235,C000142,2025-03-29 16:41:00,2025-03-31 02:13:41,2025-03-31 16:41:00,2025-03-29,resolved,medium,How-to,How-to,chat,5.0,33.5,33.54,0,False,within_sla,SMB,LATAM,Pro
E00000236,C000144,2024-04-25 06:15:00,2024-04-26 19:55:09,2024-04-27 06:15:00,2024-04-25,resolved,medium,Bug,Bug,portal,3.0,37.7,37.67,0,False,within_sla,Startup,APAC,Starter
E00000237,C000144,2024-08-29 04:20:00,2024-08-30 15:45:28,2024-09-01 04:20:00,2024-08-29,resolved,low,Bug,Bug,phone,5.0,35.4,35.42,0,False,within_sla,Startup,APAC,Starter
E00000238,C000144,2024-11-29 22:26:00,2024-11-30 00:56:11,2024-11-30 22:26:00,2024-11-29,resolved,high,Feature Request,Feature Request,phone,3.0,2.5,2.5,0,False,within_sla,Startup,APAC,Starter
E00000239,C000144,2025-07-28 13:37:00,2025-07-29 04:24:34,2025-07-30 13:37:00,2025-07-28,resolved,medium,Billing,Billing,phone,5.0,14.8,14.79,0,False,within_sla,Startup,APAC,Starter
E00000240,C000145,2025-11-20 20:23:00,2025-11-23 04:17:42,2025-11-23 20:23:00,2025-11-20,resolved,low,How-to,How-to,chat,5.0,55.9,55.91,0,False,within_sla,Mid-Market,APAC,Starter
E00000241,C000145,2025-12-13 03:23:00,2025-12-14 07:18:06,2025-12-15 03:23:00,2025-12-13,resolved,medium,Bug,Bug,email,5.0,27.9,27.92,0,False,within_sla,Mid-Market,APAC,Starter
E00000242,C000145,2025-12-09 22:04:00,2025-12-11 11:46:48,2025-12-12 22:04:00,2025-12-09,resolved,low,Bug,Bug,chat,4.0,37.7,37.71,0,False,within_sla,Mid-Market,APAC,Starter
E00000243,C000145,2025-12-17 21:57:00,2025-12-19 00:22:57,2025-12-20 21:57:00,2025-12-17,resolved,low,Feature Request,Feature Request,chat,4.0,26.4,26.43,0,False,within_sla,Mid-Market,APAC,Starter
E00000244,C000145,2025-12-22 00:54:00,,2025-12-25 00:54:00,2025-12-22,escalated,low,Bug,Bug,email,,,239.1,1,True,pending_beyond_sla,Mid-Market,APAC,Starter
E00000245,C000147,2025-10-30 06:41:00,2025-11-03 16:54:00,2025-11-02 06:41:00,2025-10-30,resolved,low,Feature Request,Feature Request,chat,3.0,106.2,106.22,0,True,beyond_sla,SMB,North America,Free
E00000246,C000150,2023-09-30 05:21:00,2023-09-30 05:45:00,2023-10-01 05:21:00,2023-09-30,resolved,high,How-to,How-to,portal,5.0,0.4,0.4,0,False,within_sla,Startup,APAC,Starter
E00000247,C000151,2025-06-13 16:50:00,2025-06-13 22:26:38,2025-06-16 16:50:00,2025-06-13,resolved,low,Billing,Billing,phone,4.0,5.6,5.61,0,False,within_sla,Startup,APAC,Free
E00000248,C000151,2025-06-06 12:00:00,2025-06-08 04:42:08,2025-06-09 12:00:00,2025-06-06,resolved,low,Bug,Bug,email,5.0,40.7,40.7,0,False,within_sla,Startup,APAC,Free
E00000249,C000151,2025-06-11 20:58:00,2025-06-14 05:43:02,2025-06-13 20:58:00,2025-06-11,resolved,medium,Outage,Outage,portal,2.0,56.8,56.75,0,True,beyond_sla,Startup,APAC,Free
E00000250,C000152,2024-02-04 22:35:00,2024-02-06 19:16:20,2024-02-06 22:35:00,2024-02-04,resolved,medium,Bug,Bug,chat,3.0,44.7,44.69,0,False,within_sla,SMB,North America,Business
