customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date,lifetime_revenue,txn_count,last_txn_date,first_txn_date,avg_txn_amount,total_tickets,avg_resolve_hours,critical_tickets,days_since_last_txn,is_active,customer_health_score
C000129,2024-04-01,Mid-Market,North America,Starter,Sales,77,55.52,639,17.0,1,41.8,0.276,0,0,,2025-12-31,738.67,12,2025-12-22,2024-07-30,61.56,2,28.0,0,9.0,1,61.1
C000130,2024-06-26,Mid-Market,APAC,Business,Referral,53,379.5,553,17.0,2,31.9,0.212,0,0,,2025-12-31,2997.13,8,2025-09-19,2024-10-17,374.64,5,18.0,0,103.0,1,56.7
C000131,2024-03-19,Enterprise,Europe,Starter,Partner,355,50.05,652,15.6,5,-7.1,0.289,1,1,2025-06-28,2025-12-31,493.1,10,2025-06-07,2024-03-19,49.31,5,6.7,0,207.0,0,47.4
C000132,2024-03-02,SMB,APAC,Pro,Referral,10,138.46,669,1.0,1,58.0,0.652,0,0,,2025-12-31,1338.22,10,2025-12-23,2024-06-09,133.82,2,39.7,0,8.0,1,59.8
C000133,2022-05-10,Startup,APAC,Enterprise,Organic,6,1135.75,1331,6.0,0,16.0,0.327,0,0,,2025-12-31,29833.31,26,2025-12-27,2022-06-26,1147.44,0,0.0,0,4.0,1,51.8
C000134,2024-03-10,SMB,Europe,Starter,Sales,9,46.11,661,12.0,1,38.8,0.737,0,0,,2025-12-31,906.5,18,2025-09-12,2024-04-27,50.36,1,49.0,0,110.0,1,70.2
C000135,2025-02-10,SMB,North America,Free,Sales,17,0.0,324,24.0,2,31.1,0.188,0,0,,2025-12-31,41.13,7,2025-12-23,2025-05-12,5.88,2,18.0,0,8.0,0,62.2
C000136,2023-03-11,SMB,North America,Pro,Partner,15,176.87,1026,6.0,3,-4.6,0.279,0,0,,2025-12-31,4157.81,23,2025-09-20,2023-03-12,180.77,3,22.8,1,102.0,1,43.8
C000137,2024-05-12,SMB,Europe,Free,Organic,9,0.0,598,27.0,2,29.2,0.389,0,0,,2025-12-31,114.26,17,2025-08-12,2024-06-09,6.72,2,11.1,0,141.0,0,70.7
C000138,2022-02-14,Mid-Market,LATAM,Business,Organic,56,417.19,1416,26.0,0,4.7,0.644,1,0,,2025-12-31,14423.94,34,2025-11-29,2022-03-15,424.23,0,0.0,0,32.0,1,76.0
C000139,2023-05-12,Startup,Europe,Pro,Sales,1,167.36,964,2.0,0,18.7,0.211,0,0,,2025-12-31,4043.85,24,2025-12-06,2023-08-17,168.49,0,0.0,0,25.0,1,45.0
C000140,2023-09-17,Mid-Market,North America,Pro,Referral,32,139.88,836,10.0,0,45.8,0.219,1,0,,2025-12-31,2686.64,18,2025-10-19,2023-10-28,149.26,0,0.0,0,73.0,1,53.1
C000141,2025-11-06,SMB,North America,Pro,Referral,21,161.49,55,7.0,2,52.6,0.594,1,0,,2025-12-31,606.82,4,2025-12-10,2025-11-24,151.71,3,12.6,1,21.0,1,59.3
C000142,2022-11-03,SMB,LATAM,Pro,Sales,20,163.07,1154,13.0,1,34.5,0.345,0,0,,2025-12-31,3864.85,24,2025-08-28,2022-11-25,161.04,1,13.8,0,125.0,1,58.9
C000143,2023-01-31,SMB,North America,Starter,Paid Search,24,50.75,1065,25.0,0,12.9,0.413,0,0,,2025-12-31,1177.34,23,2025-12-29,2023-03-02,51.19,1,9.3,0,2.0,1,71.0
C000144,2023-08-08,Startup,APAC,Starter,Sales,4,43.33,876,10.0,4,18.8,0.406,0,0,,2025-12-31,773.24,18,2025-12-18,2023-09-10,42.96,4,12.8,0,13.0,1,52.0
C000145,2025-11-20,Mid-Market,APAC,Starter,Organic,55,50.25,41,18.0,2,18.4,0.598,1,0,,2025-12-31,59.16,1,2025-12-08,2025-12-08,59.16,2,17.7,0,23.0,1,65.9
C000146,2025-05-05,Startup,North America,Business,Organic,6,352.97,240,1.1,0,-18.4,0.517,0,1,2025-07-18,2025-12-31,1036.88,3,2025-07-12,2025-05-21,345.63,1,14.0,0,172.0,0,49.7
C000147,2022-02-19,SMB,North America,Free,Paid Search,22,0.0,1411,15.0,1,36.8,0.507,0,0,,2025-12-31,116.42,26,2025-12-25,2022-12-23,4.48,1,8.9,0,6.0,0,65.8
C000148,2022-12-01,SMB,North America,Starter,Paid Search,24,59.96,1126,9.0,0,-6.7,0.632,0,0,,2025-12-31,1982.08,34,2025-11-04,2022-12-19,58.3,1,14.0,0,57.0,1,61.3
C000149,2025-03-20,SMB,North America,Starter,Paid Search,13,47.07,286,25.0,0,36.9,0.5,0,0,,2025-12-31,217.04000000000002,4,2025-07-30,2025-04-10,54.26,0,0.0,0,154.0,1,76.0
C000150,2022-03-25,Startup,APAC,Starter,Referral,1,53.73,1377,21.0,1,-1.5,0.573,0,0,,2025-12-31,1790.54,33,2025-12-30,2022-03-30,54.26,3,13.3,0,1.0,1,69.3
C000151,2025-05-08,Startup,APAC,Free,Organic,6,0.0,237,2.0,3,4.8,0.346,1,1,2025-07-06,2025-12-31,0.0,2,2025-06-21,2025-05-30,0.0,3,20.6,0,193.0,0,41.1
C000152,2023-02-07,SMB,North America,Business,Referral,18,395.68,1058,17.0,2,51.7,0.19,0,0,,2025-12-31,7416.79,18,2025-07-08,2023-02-22,412.04,2,17.0,0,176.0,1,58.0
C000153,2025-08-05,Startup,Europe,Free,Organic,3,0.0,148,5.0,1,35.6,0.216,0,1,2025-12-18,2025-12-31,6.97,3,2025-10-08,2025-09-27,2.32,1,15.9,0,84.0,0,48.0
C000154,2023-02-24,SMB,North America,Pro,Referral,16,145.59,1041,12.0,4,-12.1,0.284,0,0,,2025-12-31,2972.79,21,2025-12-06,2023-03-01,141.56,4,21.8,1,25.0,1,47.0
C000155,2023-09-14,SMB,North America,Starter,Organic,13,44.87,839,12.0,2,21.0,0.481,1,0,,2025-12-31,812.88,18,2025-10-19,2023-09-16,45.16,2,32.6,0,73.0,1,57.2
C000156,2024-08-04,Startup,APAC,Pro,Referral,1,154.57,514,22.0,2,41.5,0.279,0,0,,2025-12-31,1633.03,9,2025-12-10,2024-10-29,181.45,3,10.5,0,21.0,1,64.2
C000157,2022-06-30,Mid-Market,APAC,Starter,Partner,48,49.5,1280,8.0,1,19.5,0.284,0,0,,2025-12-31,1266.6399999999999,24,2025-12-21,2022-07-31,52.78,2,7.8,0,10.0,1,51.1
C000158,2024-03-07,SMB,APAC,Business,Paid Search,20,469.33,664,0.0,0,26.4,0.058,0,0,,2025-12-31,8086.39,17,2025-12-21,2024-08-27,475.67,0,0.0,0,10.0,1,39.4
C000159,2023-12-24,Enterprise,North America,Enterprise,Organic,341,1524.18,738,5.0,0,41.1,0.281,0,0,,2025-12-31,23679.54,15,2025-12-08,2024-02-25,1578.64,0,0.0,0,23.0,1,52.0
C000160,2025-01-25,Mid-Market,Europe,Starter,Organic,75,48.09,340,23.0,1,36.1,0.403,0,0,,2025-12-31,381.17,8,2025-11-13,2025-02-03,47.65,1,9.0,0,48.0,1,69.7
C000161,2025-11-25,Startup,Europe,Enterprise,Paid Search,6,1115.81,36,8.0,0,10.2,0.523,0,0,,2025-12-31,1224.44,1,2025-12-30,2025-12-30,1224.44,0,0.0,0,1.0,1,58.9
C000162,2024-08-07,Mid-Market,LATAM,Starter,Organic,74,48.44,511,0.4,3,35.6,0.426,0,1,2025-10-12,2025-12-31,696.07,13,2025-10-10,2024-08-09,53.54,3,13.4,0,82.0,0,47.2
C000163,2023-08-09,Mid-Market,Europe,Pro,Organic,68,159.94,875,11.0,0,27.8,0.289,0,0,,2025-12-31,2930.5099999999998,17,2025-10-07,2023-09-08,172.38,0,0.0,0,85.0,1,56.3
C000164,2023-08-05,Mid-Market,LATAM,Pro,Referral,68,152.8,879,24.0,1,78.1,0.638,0,0,,2025-12-31,2965.06,21,2025-11-14,2023-10-17,141.19,3,21.1,0,47.0,1,81.9
C000165,2023-08-21,SMB,North America,Starter,Organic,11,53.61,863,24.0,2,32.4,0.891,0,0,,2025-12-31,934.21,17,2025-11-13,2023-09-07,54.95,2,11.4,0,48.0,1,83.4
C000166,2025-03-10,Startup,Europe,Starter,Organic,6,50.37,296,26.0,1,38.4,0.617,0,0,,2025-12-31,178.61,4,2025-12-02,2025-04-19,44.65,1,1.9,0,29.0,1,79.1
C000167,2023-04-05,Startup,APAC,Free,Paid Search,5,0.0,1001,19.0,0,41.5,0.63,0,0,,2025-12-31,96.39,25,2025-12-25,2023-04-17,3.86,1,32.0,0,6.0,0,75.0
C000168,2022-08-27,Enterprise,North America,Pro,Paid Search,480,179.92,1222,22.0,2,26.9,0.097,1,0,,2025-12-31,5023.12,25,2025-12-17,2022-09-26,200.92,2,14.2,0,14.0,1,55.2
C000169,2023-04-24,SMB,Europe,Starter,Paid Search,22,49.78,982,21.0,1,17.0,0.607,0,0,,2025-12-31,794.14,15,2025-07-07,2023-05-27,52.94,2,9.8,0,177.0,1,72.2
C000170,2022-02-02,SMB,Europe,Business,Partner,18,443.25,1428,0.0,3,46.5,0.344,0,0,,2025-12-31,18429.88,42,2025-12-09,2022-03-04,438.81,3,12.1,0,22.0,1,45.5
C000171,2022-06-01,SMB,LATAM,Starter,Partner,15,56.99,1309,6.3,2,46.7,0.441,0,1,2025-02-02,2025-12-31,1473.18,25,2024-10-13,2022-08-20,58.93,2,21.4,0,444.0,0,55.5
C000172,2022-05-09,SMB,North America,Enterprise,Paid Search,8,1105.68,1332,14.0,0,87.1,0.362,1,0,,2025-12-31,40339.34,35,2025-12-27,2022-05-16,1152.55,0,0.0,0,4.0,1,65.1
C000173,2025-01-08,Mid-Market,LATAM,Free,Paid Search,52,0.0,357,3.8,0,53.6,0.582,0,1,2025-04-15,2025-12-31,36.51,4,2025-04-06,2025-01-08,9.13,2,35.1,0,269.0,0,61.2
C000174,2024-10-29,SMB,Europe,Pro,Organic,9,176.07,428,23.0,0,54.0,0.541,0,0,,2025-12-31,2098.93,12,2025-12-17,2024-11-19,174.91,1,6.5,0,14.0,1,77.2
C000175,2024-09-23,SMB,Europe,Starter,Referral,4,45.04,464,27.0,1,52.9,0.608,0,0,,2025-12-31,562.3,13,2025-12-15,2024-10-31,43.25,1,12.9,1,16.0,1,81.1
C000176,2023-10-23,SMB,Europe,Starter,Paid Search,21,53.69,800,15.0,2,17.7,0.093,0,0,,2025-12-31,1022.84,19,2025-08-28,2023-11-18,53.83,2,10.4,0,125.0,1,50.0
C000177,2024-10-22,SMB,North America,Free,Referral,23,0.0,435,1.1,2,3.6,0.416,0,1,2025-02-27,2025-12-31,0.0,1,2024-11-15,2024-11-15,0.0,3,13.1,1,411.0,0,45.8
C000178,2022-08-19,Startup,LATAM,Pro,Partner,1,147.76,1230,10.0,0,9.9,0.314,0,0,,2025-12-31,2818.8199999999997,19,2025-07-12,2022-10-20,148.36,0,0.0,0,172.0,1,54.3
C000179,2025-07-11,SMB,LATAM,Starter,Partner,9,54.8,173,5.0,2,52.2,0.438,0,0,,2025-12-31,342.11,5,2025-11-14,2025-07-17,68.42,3,12.2,0,47.0,1,54.8
C000180,2023-12-18,Mid-Market,LATAM,Pro,Paid Search,70,178.27,744,13.0,4,70.5,0.49,2,0,,2025-12-31,4227.35,23,2025-12-23,2024-03-14,183.8,4,13.8,0,8.0,1,58.4
C000181,2025-09-03,Startup,LATAM,Enterprise,Sales,6,1405.85,119,6.0,0,53.4,0.382,0,0,,2025-12-31,3443.26,2,2025-11-27,2025-11-25,1721.63,1,9.3,1,34.0,1,57.2
C000182,2022-08-06,Startup,Europe,Starter,Paid Search,1,54.2,1243,2.0,1,30.8,0.233,0,0,,2025-12-31,1333.51,22,2025-11-03,2022-10-02,60.61,1,13.9,0,58.0,1,45.4
C000183,2023-12-13,Mid-Market,Europe,Free,Paid Search,31,0.0,749,2.1,1,76.9,0.252,1,1,2024-12-23,2025-12-31,70.28999999999999,8,2024-11-16,2023-12-13,8.79,1,15.9,0,410.0,0,48.6
C000184,2024-09-22,SMB,APAC,Free,Sales,11,0.0,465,13.0,1,23.9,0.501,0,0,,2025-12-31,67.1,9,2025-09-03,2024-11-12,7.46,1,7.3,0,119.0,0,62.5
C000185,2023-12-10,Mid-Market,North America,Free,Partner,48,0.0,752,3.0,1,6.3,0.719,0,0,,2025-12-31,33.07,12,2025-10-17,2024-03-23,2.76,1,6.3,0,75.0,0,58.4
C000186,2023-10-01,SMB,APAC,Pro,Paid Search,16,166.73,822,0.0,2,41.3,0.62,0,0,,2025-12-31,1644.33,11,2025-10-02,2023-10-12,149.48,2,12.6,1,90.0,1,54.7
C000187,2022-08-26,Mid-Market,Europe,Business,Organic,33,374.14,1223,7.0,1,67.3,0.499,0,0,,2025-12-31,8323.119999999999,21,2025-12-17,2022-09-16,396.34,1,4.3,0,14.0,1,61.4
C000188,2023-06-29,SMB,Europe,Starter,Organic,15,49.18,916,18.0,4,13.9,0.691,0,0,,2025-12-31,922.61,19,2025-12-15,2023-07-30,48.56,4,11.5,0,16.0,1,67.2
C000189,2022-12-08,Mid-Market,North America,Free,Referral,30,0.0,1119,17.0,5,-7.6,0.209,0,0,,2025-12-31,97.49,22,2025-12-15,2023-03-10,4.43,6,12.6,1,16.0,0,48.2
C000190,2023-03-08,SMB,North America,Pro,Organic,9,162.74,1029,10.0,1,35.9,0.043,0,0,,2025-12-31,3445.68,22,2025-12-07,2023-04-15,156.62,1,4.1,0,24.0,1,47.3
C000191,2024-09-04,Startup,North America,Starter,Organic,5,51.41,483,18.0,1,54.3,0.233,1,0,,2025-12-31,509.98,10,2025-12-27,2025-01-06,51.0,2,9.6,0,4.0,1,60.0
C000192,2024-06-20,Mid-Market,Europe,Pro,Organic,26,179.65,559,5.0,2,-39.1,0.181,0,0,,2025-12-31,1047.45,7,2025-11-06,2024-12-11,149.64,2,19.6,0,55.0,1,38.0
C000193,2024-05-18,Startup,Europe,Enterprise,Sales,5,1109.69,592,20.0,0,59.4,0.655,0,0,,2025-12-31,14470.8,13,2025-12-25,2024-05-24,1113.14,0,0.0,0,6.0,1,78.4
C000194,2023-06-02,Startup,North America,Starter,Partner,2,51.47,943,0.0,0,0.8,0.635,0,0,,2025-12-31,1467.71,26,2025-11-03,2023-06-09,56.45,1,59.8,0,58.0,1,54.1
C000195,2025-10-04,Startup,North America,Pro,Paid Search,1,134.4,88,3.0,1,53.1,0.489,0,0,,2025-12-31,125.58,1,2025-10-17,2025-10-17,125.58,2,6.2,0,75.0,1,56.2
C000196,2022-05-06,Mid-Market,Europe,Business,Sales,25,470.79,1335,25.0,0,-14.9,0.502,0,0,,2025-12-31,15267.95,33,2025-10-30,2022-06-11,462.67,0,0.0,0,62.0,1,70.9
C000197,2023-05-05,Startup,North America,Pro,Paid Search,3,147.68,971,13.0,1,-1.9,0.421,0,0,,2025-12-31,2948.28,20,2025-11-18,2023-05-25,147.41,2,24.5,0,43.0,1,57.5
C000198,2022-06-18,Enterprise,APAC,Business,Referral,166,410.77,1292,15.0,0,50.5,0.565,1,0,,2025-12-31,10986.41,27,2025-11-04,2022-07-13,406.9,0,0.0,0,57.0,1,68.4
C000199,2023-04-30,Mid-Market,North America,Business,Referral,76,405.54,976,11.0,0,65.4,0.654,0,0,,2025-12-31,7061.86,17,2025-10-16,2023-05-25,415.4,0,0.0,0,76.0,1,71.0
C000200,2025-10-07,Startup,Europe,Pro,Paid Search,2,134.85,85,18.0,3,34.8,0.47,1,0,,2025-12-31,148.09,1,2025-11-09,2025-11-09,148.09,3,16.0,0,52.0,1,62.2
C000201,2023-06-08,SMB,North America,Pro,Referral,4,140.35,937,20.0,1,94.9,0.339,1,0,,2025-12-31,3589.6400000000003,25,2025-12-21,2023-07-14,143.59,1,2.5,0,10.0,1,69.0
C000202,2025-07-23,SMB,Europe,Pro,Sales,21,152.72,161,9.3,1,9.4,0.358,0,1,2025-09-02,2025-12-31,549.11,3,2025-08-27,2025-08-02,183.04,3,18.0,0,126.0,0,53.5
C000203,2023-12-09,Mid-Market,Europe,Pro,Organic,33,137.23,753,6.0,0,9.1,0.301,1,0,,2025-12-31,1818.85,13,2025-12-31,2024-01-01,139.91,0,0.0,0,0.0,1,48.3
C000204,2024-09-27,Startup,Europe,Pro,Organic,7,155.48,460,17.0,1,27.4,0.337,0,0,,2025-12-31,1083.35,8,2025-11-30,2024-11-07,135.42,1,6.3,0,31.0,1,61.5
C000205,2023-10-17,SMB,Europe,Starter,Referral,8,46.32,806,21.0,2,26.3,0.683,2,0,,2025-12-31,597.23,13,2025-12-11,2023-12-26,45.94,2,12.8,1,20.0,1,69.9
C000206,2023-01-16,SMB,Europe,Business,Paid Search,15,427.5,1080,11.0,1,42.1,0.711,1,0,,2025-12-31,7592.44,18,2025-10-07,2023-03-01,421.8,2,57.0,0,85.0,1,66.9
C000207,2024-12-28,Startup,North America,Starter,Paid Search,1,44.26,368,10.0,1,16.4,0.75,0,0,,2025-12-31,239.83,5,2025-10-12,2025-01-22,47.97,2,17.3,0,80.0,1,66.6
C000208,2025-10-17,Mid-Market,Europe,Starter,Organic,60,49.17,75,8.1,0,49.2,0.56,0,1,2025-12-04,2025-12-31,157.36,3,2025-11-09,2025-10-20,52.45,2,15.5,1,52.0,0,64.0
C000209,2023-01-12,Mid-Market,North America,Starter,Referral,44,57.34,1084,16.0,1,48.6,0.282,0,0,,2025-12-31,1750.8,28,2025-12-10,2023-01-18,62.53,1,6.1,0,21.0,1,61.1
C000210,2025-01-18,SMB,Europe,Starter,Referral,7,58.61,347,7.0,0,75.3,0.229,0,0,,2025-12-31,556.61,10,2025-12-18,2025-01-23,55.66,2,6.6,0,13.0,1,55.6
C000211,2023-01-09,Startup,Europe,Pro,Sales,3,146.16,1087,26.0,2,22.7,0.368,1,0,,2025-12-31,2698.25,19,2025-09-18,2023-03-19,142.01,2,19.7,0,104.0,1,66.5
C000212,2024-10-22,Mid-Market,APAC,Starter,Paid Search,75,52.81,435,15.0,2,43.4,0.397,0,0,,2025-12-31,521.9,10,2025-12-10,2025-03-06,52.19,2,6.6,0,21.0,1,61.6
C000213,2025-02-02,Mid-Market,Europe,Pro,Sales,27,156.12,332,15.0,1,50.1,0.69,0,0,,2025-12-31,1224.07,8,2025-09-14,2025-03-31,153.01,2,8.5,0,108.0,1,72.6
C000214,2023-10-05,Mid-Market,North America,Pro,Paid Search,61,154.44,818,5.0,1,34.8,0.471,0,0,,2025-12-31,2711.91,17,2025-09-06,2023-11-23,159.52,2,13.6,0,116.0,1,55.6
C000215,2024-11-19,Startup,North America,Starter,Partner,4,46.91,407,18.0,0,29.7,0.311,0,0,,2025-12-31,511.63,10,2025-11-16,2024-12-17,51.16,0,0.0,0,45.0,1,63.4
C000216,2023-01-25,Mid-Market,North America,Starter,Partner,55,55.21,1071,25.0,2,-16.6,0.683,0,0,,2025-12-31,1769.99,32,2025-12-05,2023-04-18,55.31,5,12.2,0,26.0,1,73.2
C000217,2022-04-24,SMB,Europe,Pro,Paid Search,23,145.89,1347,20.0,3,37.1,0.218,0,0,,2025-12-31,4154.29,30,2025-12-22,2022-06-25,138.48,3,28.7,0,9.0,1,58.6
C000218,2022-05-18,Startup,APAC,Business,Partner,2,401.56,1323,14.0,0,49.9,0.699,0,0,,2025-12-31,8792.55,23,2025-10-08,2022-08-28,382.28,0,0.0,0,84.0,1,73.5
C000219,2023-10-02,Enterprise,APAC,Starter,Organic,88,51.73,821,17.0,1,33.6,0.363,1,0,,2025-12-31,480.41,10,2025-11-11,2024-02-13,48.04,4,17.4,0,50.0,1,60.9
C000220,2025-07-14,SMB,Europe,Starter,Paid Search,14,55.48,170,6.0,1,15.4,0.797,0,0,,2025-12-31,366.53,6,2025-10-29,2025-08-13,61.09,2,18.8,0,63.0,1,64.3
C000221,2022-07-02,SMB,North America,Starter,Referral,9,56.13,1278,1.0,0,-7.0,0.222,2,0,,2025-12-31,1412.26,25,2025-12-06,2022-10-24,56.49,1,40.6,0,25.0,1,37.9
C000222,2023-10-14,Startup,APAC,Free,Organic,3,0.0,809,17.0,1,46.3,0.302,0,0,,2025-12-31,40.989999999999995,16,2025-12-27,2023-11-04,2.56,1,9.9,0,4.0,0,62.4
C000223,2024-10-03,Mid-Market,North America,Free,Referral,35,0.0,454,5.0,0,35.8,0.483,0,0,,2025-12-31,24.16,6,2025-11-23,2024-10-10,4.03,1,20.7,0,38.0,0,57.5
C000224,2022-10-17,SMB,North America,Enterprise,Paid Search,22,1127.78,1171,2.0,0,69.7,0.672,0,0,,2025-12-31,32936.2,28,2025-11-26,2022-10-24,1176.29,0,0.0,0,35.0,1,63.9
C000225,2024-10-28,Mid-Market,APAC,Free,Organic,65,0.0,429,21.0,0,-1.2,0.269,0,0,,2025-12-31,63.879999999999995,8,2025-11-27,2024-10-29,7.98,0,0.0,0,34.0,0,61.7
C000226,2023-03-14,SMB,North America,Free,Partner,5,0.0,1023,3.5,0,23.2,0.143,0,1,2023-09-25,2025-12-31,7.34,3,2023-08-01,2023-06-07,2.45,1,3.3,0,883.0,0,44.7
C000227,2025-03-02,SMB,North America,Business,Organic,21,369.13,304,23.0,0,2.0,0.479,0,0,,2025-12-31,1286.6,4,2025-10-24,2025-03-06,321.65,1,2.6,0,68.0,1,70.1
C000228,2024-04-08,Mid-Market,North America,Pro,Sales,79,182.94,632,24.0,1,60.6,0.131,0,0,,2025-12-31,1987.24,11,2025-07-26,2024-05-15,180.66,1,9.4,0,158.0,1,64.9
C000229,2024-02-22,Mid-Market,Europe,Starter,Sales,56,56.03,678,3.0,1,66.0,0.188,0,0,,2025-12-31,371.31,7,2025-12-22,2024-02-24,53.04,1,11.2,0,9.0,1,48.4
C000230,2022-09-10,Startup,North America,Pro,Paid Search,1,157.66,1208,21.0,3,83.1,0.667,1,0,,2025-12-31,4887.52,31,2025-11-06,2022-11-17,157.66,3,18.5,1,55.0,1,75.6
C000231,2023-10-25,Enterprise,Europe,Enterprise,Paid Search,458,1213.15,798,9.0,0,48.0,0.705,0,0,,2025-12-31,18106.83,15,2025-12-18,2023-11-12,1207.12,0,0.0,0,13.0,1,69.0
C000232,2025-05-09,Mid-Market,Europe,Free,Organic,76,0.0,236,8.0,0,54.7,0.224,0,1,2025-10-29,2025-12-31,32.31,6,2025-10-28,2025-05-10,5.39,0,0.0,0,64.0,0,54.3
C000233,2022-01-28,SMB,North America,Starter,Referral,18,48.16,1433,1.0,0,45.9,0.222,0,0,,2025-12-31,1157.91,24,2025-11-29,2022-06-01,48.25,1,3.0,0,32.0,1,47.1
C000234,2024-12-20,Mid-Market,North America,Business,Organic,62,401.42,376,13.0,5,49.3,0.262,0,0,,2025-12-31,2166.27,6,2025-10-22,2025-01-09,361.04,5,16.6,1,70.0,1,51.9
C000235,2023-12-06,Mid-Market,APAC,Business,Sales,79,484.74,756,17.0,2,36.2,0.759,0,0,,2025-12-31,9576.02,18,2025-12-27,2024-02-11,532.0,3,28.8,0,4.0,1,73.6
C000236,2024-10-25,SMB,North America,Enterprise,Sales,5,1289.68,432,12.0,3,50.5,0.536,2,0,,2025-12-31,5486.07,5,2025-11-15,2024-12-09,1097.21,3,16.1,0,46.0,1,58.3
C000237,2024-08-06,Mid-Market,APAC,Starter,Organic,38,55.24,512,15.0,2,88.5,0.332,0,0,,2025-12-31,330.48,5,2025-11-03,2024-09-21,66.1,2,9.4,0,58.0,1,64.2
C000238,2023-09-10,SMB,Europe,Enterprise,Partner,16,1447.81,843,0.0,1,40.5,0.7,1,0,,2025-12-31,36338.63,25,2025-12-12,2023-09-25,1453.55,1,25.7,0,19.0,1,56.6
C000239,2023-03-18,SMB,North America,Starter,Paid Search,22,50.5,1019,0.0,1,35.6,0.65,1,0,,2025-12-31,846.25,17,2025-11-23,2023-03-30,49.78,4,48.5,0,38.0,1,54.6
C000240,2024-06-16,SMB,Europe,Pro,Paid Search,14,146.43,563,16.0,1,40.0,0.288,0,0,,2025-12-31,2675.55,17,2025-12-18,2024-08-15,157.39,1,13.4,0,13.0,1,60.4
C000241,2022-07-20,Enterprise,Europe,Business,Organic,335,414.16,1260,11.0,0,31.3,0.879,0,0,,2025-12-31,10333.81,25,2025-12-13,2022-09-01,413.35,0,0.0,0,18.0,1,74.3
C000242,2024-04-15,Startup,Europe,Starter,Referral,2,45.55,625,16.0,0,41.2,0.26,0,0,,2025-12-31,605.72,13,2025-10-17,2024-05-19,46.59,3,20.7,1,75.0,1,61.2
C000243,2022-05-16,Mid-Market,APAC,Starter,Organic,20,57.23,1325,10.0,2,30.4,0.422,0,0,,2025-12-31,1304.08,24,2025-10-01,2022-05-16,54.34,2,13.0,0,91.0,1,56.6
C000244,2024-07-18,SMB,LATAM,Pro,Sales,24,148.51,531,0.0,0,63.6,0.379,0,0,,2025-12-31,1995.45,13,2025-12-10,2024-07-22,153.5,0,0.0,0,21.0,1,52.7
C000245,2024-06-18,Mid-Market,APAC,Business,Paid Search,19,374.22,561,19.0,0,61.1,0.671,0,0,,2025-12-31,6810.77,16,2025-11-04,2024-06-27,425.67,0,0.0,0,57.0,1,78.2
C000246,2022-05-01,SMB,Europe,Free,Partner,20,0.0,1340,3.0,2,89.1,0.28,0,0,,2025-12-31,166.69,26,2025-12-28,2022-06-10,6.41,2,30.3,0,3.0,0,52.0
C000247,2024-12-19,Mid-Market,Europe,Business,Sales,64,492.38,377,21.0,0,34.4,0.744,0,0,,2025-12-31,2880.11,6,2025-11-12,2025-03-20,480.02,0,0.0,0,49.0,1,79.5
C000248,2023-08-18,Mid-Market,Europe,Starter,Referral,21,56.19,866,0.0,0,42.2,0.068,0,0,,2025-12-31,1074.8700000000001,19,2025-11-09,2023-09-03,56.57,0,0.0,0,52.0,1,41.3
C000249,2025-01-30,SMB,North America,Starter,Paid Search,18,49.28,335,26.0,0,41.2,0.481,0,0,,2025-12-31,413.46,9,2025-07-17,2025-02-06,45.94,0,0.0,0,167.0,1,76.8
C000250,2022-03-01,Enterprise,APAC,Starter,Paid Search,251,49.07,1401,7.0,0,40.0,0.581,0,0,,2025-12-31,1607.89,33,2025-11-20,2022-03-24,48.72,0,0.0,0,41.0,1,62.7
C000251,2022-09-14,Mid-Market,APAC,Enterprise,Paid Search,43,1401.97,1204,24.0,1,63.2,0.548,1,0,,2025-12-31,28865.5,19,2025-12-10,2023-08-26,1519.24,1,14.4,0,21.0,1,75.7
C000252,2023-12-08,SMB,North America,Free,Paid Search,19,0.0,754,0.0,1,-5.6,0.304,0,1,2024-04-23,2025-12-31,0.0,2,2024-03-12,2024-01-02,0.0,1,6.5,0,659.0,0,42.1
C000253,2022-09-27,Startup,LATAM,Pro,Sales,3,139.21,1191,7.7,1,46.5,0.244,0,1,2022-12-08,2025-12-31,863.3199999999999,6,2022-12-06,2022-09-28,143.89,1,31.0,0,1121.0,0,52.3
C000254,2023-04-17,Enterprise,APAC,Free,Organic,464,0.0,989,11.0,1,84.9,0.35,0,0,,2025-12-31,87.28,11,2025-08-02,2023-06-09,7.93,2,32.7,0,151.0,0,62.3
C000255,2024-08-02,Startup,Europe,Enterprise,Paid Search,4,1272.86,516,4.0,1,69.1,0.611,1,0,,2025-12-31,20123.12,16,2025-11-20,2024-08-26,1257.7,1,3.0,0,41.0,1,60.3
C000256,2022-07-26,SMB,LATAM,Business,Referral,24,436.37,1254,13.0,0,66.2,0.458,0,0,,2025-12-31,7451.74,17,2025-09-12,2022-12-02,438.34,1,16.1,0,110.0,1,67.0
C000257,2024-08-27,Startup,North America,Starter,Paid Search,6,49.32,491,6.0,0,56.1,0.563,0,0,,2025-12-31,349.04,8,2025-11-30,2024-10-27,43.63,0,0.0,0,31.0,1,62.9
